experiment_id,router_id,power_consumption_watts,node_exporter_collector_timestamp,kafka_producer_timestamp,flink_aggregation_timestamp,ml_timestamp,telemetry_datetime
nea3,r1,703.0047235780548,1764865156.5777051,1764865156.6229906,1764865156.663,1764865156.6722426,04-12-2025T17:19:16
nea3,r1,702.721018077648,1764865161.555376,1764865161.600905,1764865161.668,1764865161.677223,04-12-2025T17:19:21
nea3,r1,702.7209634187707,1764865166.8487105,1764865166.8929822,1764865166.971,1764865166.9814112,04-12-2025T17:19:26
nea3,r1,703.004765939424,1764865171.588396,1764865171.6333542,1764865171.675,1764865171.6843762,04-12-2025T17:19:31
nea3,r1,702.7210222143249,1764865176.5437026,1764865176.614391,1764865176.678,1764865176.6871758,04-12-2025T17:19:36
nea3,r1,702.8934293220041,1764865181.527617,1764865181.5962014,1764865181.681,1764865181.6904528,04-12-2025T17:19:41
nea3,r1,703.628888543107,1764865186.6074347,1764865186.6613097,1764865186.684,1764865186.6944206,04-12-2025T17:19:46
nea3,r1,703.0046620184604,1764865192.1068134,1764865192.1543145,1764865192.188,1764865192.1971583,04-12-2025T17:19:52
nea3,r1,702.721112811751,1764865196.6181993,1764865196.6658566,1764865196.692,1764865196.9326239,04-12-2025T17:19:56
nea3,r1,703.0050870746353,1764865201.6007483,1764865201.6500404,1764865201.695,1764865201.705211,04-12-2025T17:20:01
nea3,r1,702.7210143546205,1764865206.5987206,1764865206.6600435,1764865206.698,1764865206.7078078,04-12-2025T17:20:06
nea3,r1,702.7210187882172,1764865211.5725355,1764865211.6350362,1764865211.702,1764865211.7117078,04-12-2025T17:20:11
nea3,r1,703.0047239924331,1764865216.5921125,1764865216.641804,1764865216.705,1764865216.7144861,04-12-2025T17:20:16
nea3,r1,702.6975029371134,1764865221.6175528,1764865221.6629066,1764865221.709,1764865221.7190967,04-12-2025T17:20:21
nea3,r1,703.0047305066671,1764865226.591515,1764865226.6382139,1764865226.712,1764865226.7222292,04-12-2025T17:20:26
nea3,r1,703.2258150075868,1764865231.5866582,1764865231.6488903,1764865231.715,1764865231.7252033,04-12-2025T17:20:31
nea3,r1,703.0047304041835,1764865236.5613317,1764865236.6218333,1764865236.719,1764865236.7284193,04-12-2025T17:20:36
nea3,r1,702.7210050087853,1764865241.6110032,1764865241.6715589,1764865241.723,1764865241.7328362,04-12-2025T17:20:41
nea3,r1,703.0046890235695,1764865246.8904834,1764865246.9359877,1764865247.027,1764865247.0370507,04-12-2025T17:20:46
nea3,r1,702.7210669035021,1764865251.6164033,1764865251.6722014,1764865251.732,1764865251.7415729,04-12-2025T17:20:51
nea3,r1,702.7209533907894,1764865256.9720485,1764865257.0278723,1764865257.036,1764865257.0464213,04-12-2025T17:20:56
nea3,r1,703.0047818362838,1764865261.6136494,1764865261.6762943,1764865261.740,1764865261.7494671,04-12-2025T17:21:01
nea3,r1,702.7209513728543,1764865266.982011,1764865267.0418122,1764865267.145,1764865267.1544528,04-12-2025T17:21:06
nea3,r1,703.0047849766851,1764865271.6047137,1764865271.6657348,1764865271.749,1764865271.7592432,04-12-2025T17:21:11
nea3,r1,702.7210192198057,1764865276.5761895,1764865276.6217191,1764865276.652,1764865276.6636453,04-12-2025T17:21:16
nea3,r1,703.0047205760549,1764865281.6200252,1764865281.6658616,1764865281.756,1764865281.7645533,04-12-2025T17:21:21
nea3,r1,702.6975006608908,1764865286.6544974,1764865286.698953,1764865286.759,1764865286.769578,04-12-2025T17:21:26
nea3,r1,703.0050955261651,1764865291.5981224,1764865291.6587207,1764865291.763,1764865291.7730746,04-12-2025T17:21:31
nea3,r1,702.721002302174,1764865296.6629665,1764865296.7248979,1764865296.766,1764865296.7756395,04-12-2025T17:21:36
nea3,r1,702.72101787263,1764865301.641751,1764865301.687776,1764865301.771,1764865301.7809303,04-12-2025T17:21:41
nea3,r1,703.0047230561596,1764865306.667953,1764865306.7131624,1764865306.774,1764865306.7826483,04-12-2025T17:21:46
nea3,r1,702.7210247979197,1764865311.6093934,1764865311.656346,1764865311.677,1764865311.6861854,04-12-2025T17:21:51
nea3,r1,703.0047170981361,1764865316.6781666,1764865316.7243264,1764865316.781,1764865316.7901206,04-12-2025T17:21:56
