1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2289.252139657297,2291.813008501201,2286.6169355027723,2280.9369338574816,2274.4594316010844,2279.540062566381,2285.0760967317697,2290.2911000955164,2294.9355112983676,2298.756135120839,2298.9825162399175,2299.324673741255,2299.16704021118,2299.174531812028,2299.1650594380944,2299.022066440654,2299.213303336188,2301.9478831516253,2302.1807262935813,2302.040734222347,2304.3179140032994,2304.5287376082833,2302.5505359763365,2299.704416097395
