1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2736.9900960247883,2738.962048128273,2729.453418941937,2719.0334747605093,2708.2096077141337,2716.398179503276,2726.7697006870935,2736.425787946992,2745.5293166058605,2753.1814908232723,2754.1709355771322,2754.649322822088,2754.726373253581,2754.4953422385893,2754.4812623804396,2754.3670662602963,2754.5630139211585,2761.204534491318,2761.902833571381,2761.2880571205365,2767.6469946945153,2768.7074593942525,2762.677430312723,2755.6218053572584
