router_id,power_avg
r1,726.0443396283472
r2,0.0
r3,0.0
r4,78.16065269319303
r5,78.15763169128034
r6,0.0
r7,78.15922953614846
r8,78.1556311026626
r9,0.0
rg,78.16174019058028
ru,76.9324259032466
