1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
39.303372364919554,39.383220065345846,39.50246959264289,39.626078422267604,39.746676479745496,39.644628174573356,39.52118613625124,39.39810629353184,39.278522752047515,39.150293014022466,39.13694984385058,39.136371695027336,39.133901378256944,39.13779942382208,39.132752581977776,39.14058809937096,39.13205120192668,39.025405794613825,39.00738367080462,39.0060173600653,38.8964032309844,38.87494293340741,38.995641121027816,39.12367727400078
