1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
32.450357750682144,32.48688766774143,32.65180918753311,32.81716066590251,32.98102992499855,32.85803831281847,32.690762078442745,32.52407902187577,32.3605012956265,32.18591292397443,32.160511889084404,32.16058734572342,32.15834789089407,32.16265393945886,32.15708545068932,32.16472827718191,32.15760406192726,32.01407450775082,31.985703627517907,31.98490161926224,31.837221353709605,31.809486860967912,31.963369723641264,32.13812014368746
