1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1752.8709490589765,1754.511607166722,1745.0143477705192,1734.8542176614524,1723.8725417602318,1732.1646883566714,1742.4504378261272,1752.227224391796,1760.9522492128463,1769.1512471608467,1770.2997907373945,1770.3417820876612,1770.2986567784246,1770.3289632861502,1770.2808105565239,1770.307659565817,1770.3189458917236,1776.6577870504539,1777.6268939344786,1777.610992282568,1783.3386104539513,1784.2810974150107,1778.3015018679998,1771.0729810075673
