router_id,power_sum
r1,4.274396193270518
r2,549.7094294905991
r3,550.228304584756
r4,11.666992881723871
r5,0.027555567784750913
r6,200.1112261750804
r7,12.443439080013617
r8,9.010650051860624
r9,194.00361639702555
rg,90.4943658973714
ru,79.76329079004476
