1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
10.8516425498869,13.14785789285441,14.634371139827168,14.35493799864023,19.894887572584654,18.557061400046873,15.533454213146705,13.000023123756277,11.74652950147486,9.810783818124461,9.041731237209301,9.56020279630745,9.279775268883505,9.47078973577765,9.19941172818176,9.388054636208851,9.08744325538652,8.25907939930465,7.839876114315465,7.498104088498986,6.589671575827162,6.018143082261443,7.367052700494477,9.44203394310723
