1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.23949561681241407,0.2993249112332187,0.2858584855358854,0.21771997467985899,0.2419456732694935,0.26503653090406715,0.2855088292658891,0.28029095853152175,0.29559308293129355,0.26030786489448204,0.24661707866464677,0.2663568958042213,0.2657619455435304,0.2632658763779259,0.2576416034437446,0.2582647885117792,0.25553472507555625,0.24900755371408292,0.24006635135463839,0.2176402265588798,0.2121470547176959,0.20157761852021513,0.22794546214901595,0.26630902703374776
