1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
54.642593970041816,54.33970703808431,45.17929111329454,36.63243132197902,26.99510770887767,33.05968334072789,42.55652736794096,52.225900573944216,60.91133174797389,69.52066132120893,70.87887506846108,70.797338843988,70.93790917478722,70.74264346095923,70.91254681618055,70.75022907740819,71.04564730195368,77.81821348101258,78.79721494714143,78.78187320490046,85.38332293441378,86.62510968404493,79.84764611398637,71.75219440244115
