router_id,power_avg
r1,0.17809984138627158
r2,22.904559562108293
r3,22.926179357698164
r4,0.4861247034051613
r5,0.0011481486576979548
r6,8.337967757295017
r7,0.5184766283339007
r8,0.37544375216085935
r9,8.083484016542732
rg,3.7705985790571415
ru,3.3234704495851983
