router_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
r1,702.9056421784181,702.9029779467045,702.8792353179456,702.8392567913552,702.8609119608618,702.8967103798018,702.930720444163,702.8516381536896,702.839256773589,703.1527683813742,702.8861562276799,702.9671685064245,702.8256057390508,702.9366055881384,702.879333346296,702.9066753407224,702.8628980791174,702.8392587104391,702.8372987819665,702.9315865038212,702.9034804777692,702.8589568849611,702.9198093976178,702.9320568991643
r2,723.004931723382,724.1894971296488,721.7089316809374,718.8470308751366,715.6690384338686,717.947507860994,720.9251175518012,723.5527003333264,725.7694621262166,727.6800950083581,727.9787581254268,727.9789192214766,727.9738597960705,727.9786056713297,727.9687043299264,727.9776732268687,727.976811599397,729.2441302999651,729.4749047352824,729.4945659929276,730.4787900759111,730.6445806552323,729.6338847098791,728.1300899221293
r3,723.09816893669,724.2343675516786,721.6661066779025,718.8456361329386,715.5439669751851,718.1154665453024,720.9210883595606,723.5911510597724,725.7576420969453,727.6744326059064,727.9668204581639,727.9952126837512,727.9619213608252,727.9689536403907,727.9638847882208,727.9653364677516,727.9721521057082,729.2826398199398,729.4762134231646,729.4428829907697,730.4708806940886,730.6542488288541,729.5976055948117,728.1662593079177
r4,70.05928510823776,70.18483393647604,70.16198684440342,70.18297731013,70.18483129646792,70.29533700967114,70.08476445264682,70.0644361156097,70.2678290126809,70.0627886509798,70.05928649976279,70.17086592063491,70.18362074557598,70.17751156137588,70.16198962733374,70.05952728634253,70.17026607521537,70.2805322170462,70.1702755501601,70.05014274365699,70.27662032886577,70.17026672219053,70.18483147789517,70.18231804529239
r5,70.64210282585294,70.74732206007603,70.8531497960402,70.64283690155787,70.74731153692385,70.53655881311205,70.7745755773589,70.74731161269094,70.85315015081964,70.53565637529225,70.64209572357034,70.74732010243233,70.85314942402184,70.74731236408472,70.74731928405141,70.65331936810189,70.74731666973315,70.7483759016528,70.74760431933134,70.5365499869461,70.64149230417162,70.85314192135664,70.85315029609761,70.7473197273588
r6,76.86037934623177,76.76324437232739,75.61671767466663,74.46216322586923,73.29616555686714,74.1601214303246,75.32839187842173,76.48499100139712,77.60635562117824,78.74026054211556,78.8924510096512,78.90612246080062,78.89874499849121,78.88836014604472,78.89322600519961,78.89763690817092,78.89645597533098,79.8521427179117,80.00945853447622,80.00874562560365,80.96944700333322,81.10374500417794,80.12429214626225,79.01128011197278
r7,70.18411171056933,70.301331936693,70.20067498158325,70.2220327479213,70.20068293470088,70.28504077061181,70.21440592359819,70.23117443311808,70.30132128893597,70.18605047422061,70.091494928884,70.21250740896795,70.22203256965744,70.11285535079348,70.19114734631769,70.11285411896851,70.23117547675012,70.30132210423523,70.2220338030077,70.12155599117169,70.18814242666498,70.20068451704485,70.21440479613234,70.29369192289128
r8,70.32800514273357,70.31397508160147,70.34402423144508,70.2921533480928,70.34332822494783,70.21984417340806,70.31479646320044,70.30400324008754,70.31551016698921,70.09297978055841,70.19211145984096,70.20967879596664,70.34330799685078,70.19209408804694,70.22066221991743,70.327030580344,70.23241172861856,70.37725850749061,70.29872718243666,70.03722961237206,70.29864870309196,70.34331193368871,70.2037324769808,70.39343775498473
r9,76.84924421362635,76.75902342123142,75.6022502481047,74.45258585600381,73.28589255095648,74.16993597400186,75.33189826789494,76.49672921731948,77.61855262952461,78.74202384869835,78.89374141211498,78.8976487930823,78.90452015617022,78.88765953334523,78.90004032526217,78.89897057862109,78.89380168642519,79.87146455864011,79.99856969352491,80.01216063969183,80.97667789992728,81.10889160126186,80.11399029060216,79.00599358073414
rg,76.90358245456764,76.75115314667259,75.59279986136818,74.44069312287466,73.2830636341191,74.17733642003137,75.34431051748022,76.50477788777022,77.6271415207502,78.7509488283484,78.89584967789838,78.89624768930376,78.8981963287921,78.9085082532492,78.88939829614279,78.8987944793247,78.89404755741836,79.87619485380583,80.01005958107932,80.00884222738075,80.98342960672262,81.11266388717169,80.09583814922982,79.0009829969715
ru,76.15464238447863,75.81432154516318,74.82754162753996,73.8061084486295,72.79441460923516,73.59432012601691,74.59963125096844,75.59687489221056,76.57309521823115,77.56348632742002,77.67217005413917,77.66763123924696,77.66141413807543,77.69687604179049,77.66555681177216,77.66924790507979,77.68567696744401,78.53121480019117,78.6576879669512,78.64379480619463,79.45938517396853,79.65696743831296,78.73589097721475,77.75837508784186
