1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2730.435124712219,2730.7636524090017,2721.651044735142,2713.113595767724,2701.6572117452006,2709.1987320027793,2718.984532437885,2728.7558338764516,2737.4137218561227,2746.01474286784,2747.378679674381,2747.312124395527,2747.4053588496217,2747.2436959360557,2747.384572689485,2747.253505981781,2747.524148896502,2754.328926626939,2755.272434210866,2755.278383537076,2761.775513110288,2763.126364833814,2756.38003247651,2748.2833357386817
