experiment_id,router_id,power_consumption_watts,node_exporter_collector_timestamp,kafka_producer_timestamp,flink_aggregation_timestamp,ml_timestamp,telemetry_datetime
test,r1,2.76778097233705,1764851664.467769,1764851664.5166392,1764851664.547,1764851664.557753,04-12-2025T13:34:24
test,r1,20.769831181385598,1764851669.4560368,1764851669.506053,1764851669.55,1764851669.5606408,04-12-2025T13:34:29
test,r1,23.44537183597754,1764851674.4773493,1764851674.5224977,1764851674.553,1764851674.5640235,04-12-2025T13:34:34
test,r1,23.52961714430137,1764851679.4746091,1764851679.5388196,1764851679.557,1764851679.5681608,04-12-2025T13:34:39
test,r1,23.491658418530733,1764851684.4773502,1764851684.5396843,1764851684.56,1764851684.5719185,04-12-2025T13:34:44
test,r1,23.577125710729206,1764851689.4398365,1764851689.510156,1764851689.563,1764851689.5740683,04-12-2025T13:34:49
test,r1,23.368550957626212,1764851694.500063,1764851694.5548558,1764851694.566,1764851694.577604,04-12-2025T13:34:54
test,r1,23.72304659537349,1764851699.5073931,1764851699.5713954,1764851699.669,1764851699.680207,04-12-2025T13:34:59
test,r1,23.298420720472905,1764851704.5038393,1764851704.5555265,1764851704.572,1764851704.58312,04-12-2025T13:35:04
test,r1,23.49859138378929,1764851709.5051937,1764851709.585682,1764851709.675,1764851709.6868265,04-12-2025T13:35:09
test,r1,23.468683255351266,1764851714.4802055,1764851714.5401585,1764851714.578,1764851714.588623,04-12-2025T13:35:14
test,r1,23.548897804392595,1764851719.4798543,1764851719.539505,1764851719.582,1764851719.5926518,04-12-2025T13:35:19
test,r1,23.087248566240646,1764851724.510321,1764851724.555869,1764851724.586,1764851724.5964737,04-12-2025T13:35:24
test,r1,21.31547353438407,1764851729.504847,1764851729.5504615,1764851729.589,1764851729.6000562,04-12-2025T13:35:29
test,r1,21.347907190193837,1764851734.491043,1764851734.538414,1764851734.592,1764851734.604088,04-12-2025T13:35:34
test,r1,21.252739231899113,1764851739.5260377,1764851739.5878484,1764851739.595,1764851739.6072323,04-12-2025T13:35:39
test,r1,21.278981964119453,1764851744.536689,1764851744.5988152,1764851744.699,1764851744.7090275,04-12-2025T13:35:44
test,r1,21.462977654913402,1764851749.481267,1764851749.5298498,1764851749.602,1764851749.6140368,04-12-2025T13:35:49
test,r1,21.193076413228596,1764851754.5332632,1764851754.5786734,1764851754.605,1764851754.616984,04-12-2025T13:35:54
test,r1,21.339880065473494,1764851759.5210154,1764851759.566099,1764851759.583,1764851759.5941615,04-12-2025T13:35:59
test,r1,21.46659013212161,1764851764.4656656,1764851764.5227704,1764851764.586,1764851764.5976262,04-12-2025T13:36:04
