router_id,power_avg
r1,23.32332974901072
r2,0.07429902753778508
r3,0.05894821529631381
r4,8.478160218221666
r5,7.304497357317623
r6,0.2811472956450162
r7,8.461790418622424
r8,8.221398721675659
r9,0.37219532762303204
rg,3.9017413276527066
ru,3.319742342053384
