1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
61.2939997246943,62.56576489621621,52.92445181572703,42.7723799433964,33.69960654301361,40.59244903123733,50.38270118838531,60.02978672998367,69.0186248811505,77.08311953949527,77.92460876020574,78.28117823454986,78.19415062632218,78.14344481133413,78.09701254786877,78.08046587385181,78.14723273214192,84.82388553709669,85.50033531300537,85.16784702474979,91.40672597433903,92.17216229284242,86.19789010471504,79.23344298320818
