experiment_id,router_id,power_consumption_watts,node_exporter_collector_timestamp,kafka_producer_timestamp,process_timestamp,ml_timestamp
EA_1,r1,69.7103627249138,1753176335.215693,1753176335.300233,1753176335.378,1753176335.3996394
EA_1,r1,69.70575258941395,1753176342.2355597,1753176342.3015604,1753176342.385,1753176342.4058416
EA_1,r1,69.70831417454256,1753176349.181127,1753176349.2648194,1753176349.291,1753176349.3118978
EA_1,r1,69.71071333391372,1753176356.210481,1753176356.2928498,1753176356.298,1753176356.3219955
EA_1,r1,69.70570036805158,1753176363.1384387,1753176363.2000566,1753176363.204,1753176363.224235
EA_1,r1,69.70830720987502,1753176369.9768784,1753176370.0558875,1753176370.11,1753176370.1308954
EA_1,r1,69.70724255705922,1753176376.898665,1753176377.2113137,1753176377.217,1753176377.237425
EA_1,r1,69.7106171255121,1753176383.890241,1753176383.9660666,1753176384.023,1753176384.0435026
EA_1,r1,69.70620797262389,1753176391.3680513,1753176391.428337,1753176391.53,1753176391.5511289
EA_1,r1,69.710970208801,1753176398.1821983,1753176398.2657359,1753176398.336,1753176398.3566434
EA_1,r1,69.69938924531691,1753176405.3436158,1753176405.4213724,1753176405.443,1753176405.4642732
EA_1,r1,69.714307642587,1753176412.223045,1753176412.2841432,1753176412.351,1753176412.3713944
EA_1,r1,69.70796912718889,1753176419.1279116,1753176419.193038,1753176419.258,1753176419.2785707
EA_1,r1,69.70181291553968,1753176425.9311543,1753176426.0243049,1753176426.065,1753176426.08952
EA_1,r1,69.69261362185559,1753176432.9840329,1753176433.0446577,1753176433.072,1753176433.0971148
EA_1,r1,69.6949052779685,1753176439.8226976,1753176439.88808,1753176439.979,1753176440.0042145
EA_1,r1,69.6928724049767,1753176446.625039,1753176446.7030098,1753176446.786,1753176446.8065867
EA_1,r1,69.69285838204672,1753176453.568368,1753176453.634783,1753176453.693,1753176453.7130752
EA_1,r1,69.68776296374818,1753176460.6926806,1753176460.7566597,1753176460.8,1753176460.825463
EA_1,r1,69.69874590956559,1753176467.4554935,1753176467.5546212,1753176467.606,1753176467.6264784
EA_1,r1,69.69066759300324,1753176474.3248365,1753176474.3953464,1753176474.413,1753176474.4339921
EA_1,r1,69.69310738670757,1753176481.1933727,1753176481.2701287,1753176481.319,1753176481.339863
EA_1,r1,69.66006793209296,1753176487.9745162,1753176488.0756319,1753176488.125,1753176488.1454399
EA_1,r1,69.58773405920418,1753176494.8717246,1753176494.9375257,1753176495.031,1753176495.05262
EA_1,r1,69.59515028246904,1753176502.0986538,1753176502.1756506,1753176502.236,1753176502.2576137
EA_1,r1,70.11724091883742,1753176508.8885849,1753176508.9654288,1753176509.043,1753176509.063781
EA_1,r1,70.1172408537372,1753176515.743292,1753176515.8108575,1753176515.849,1753176515.8704991
EA_1,r1,69.9794661399582,1753176522.7373862,1753176522.8202882,1753176522.856,1753176522.877506
EA_1,r1,69.93260218445553,1753176529.5806952,1753176529.6720748,1753176529.763,1753176529.786408
EA_1,r1,69.65005673562199,1753176536.4780242,1753176536.5445273,1753176536.569,1753176536.592507
EA_1,r1,69.93260214010543,1753176543.3844671,1753176543.466172,1753176543.476,1753176543.4967039
EA_1,r1,70.9051032030013,1753176550.278844,1753176550.3454332,1753176550.383,1753176550.4048793
EA_1,r1,69.62735507963153,1753176557.15816,1753176557.2241485,1753176557.29,1753176557.3112488
EA_1,r1,69.74182558906456,1753176563.9764717,1753176564.0550673,1753176564.096,1753176564.1175518
EA_1,r1,69.60528236838547,1753176570.8315032,1753176570.8988028,1753176570.903,1753176570.9244246
EA_1,r1,69.99661643949278,1753176577.8155265,1753176577.8789294,1753176577.91,1753176577.9313266
EA_1,r1,69.71164246666643,1753176584.7663062,1753176584.8482795,1753176584.917,1753176584.9413118
EA_1,r1,70.11724069929848,1753176591.7797418,1753176591.846847,1753176591.924,1753176591.9449327
EA_1,r1,70.11724052416562,1753176598.982309,1753176599.0805264,1753176599.131,1753176599.150096
EA_1,r1,70.11724084209577,1753176605.8487303,1753176605.9304276,1753176605.937,1753176605.9572582
EA_1,r1,69.58299476546523,1753176612.7753575,1753176612.8401387,1753176612.843,1753176612.8644104
EA_1,r1,70.1172408195242,1753176619.6646054,1753176619.766234,1753176619.851,1753176619.8704195
EA_1,r1,70.11724075842493,1753176626.6164114,1753176626.680846,1753176626.757,1753176626.7774205
EA_1,r1,70.11724077718738,1753176633.5488865,1753176633.6144416,1753176633.664,1753176633.68352
EA_1,r1,70.90510126638804,1753176640.4347098,1753176640.54267,1753176640.571,1753176640.595996
EA_1,r1,69.60950690991166,1753176647.2854137,1753176647.3488615,1753176647.377,1753176647.398679
EA_1,r1,70.1172408122591,1753176654.1820412,1753176654.2486575,1753176654.285,1753176654.3049078
EA_1,r1,70.11724077818951,1753176661.1134868,1753176661.2175333,1753176661.291,1753176661.3114057
EA_1,r1,69.63952360305926,1753176667.903296,1753176667.9683342,1753176667.998,1753176668.0188327
EA_1,r1,70.11724079248565,1753176674.8200886,1753176674.8860533,1753176674.905,1753176674.9258027
EA_1,r1,69.71164193754197,1753176682.3251987,1753176682.4045203,1753176682.412,1753176682.4320729
EA_1,r1,70.11724081276277,1753176689.221314,1753176689.2878313,1753176689.319,1753176689.3389966
EA_1,r1,70.11724077203048,1753176696.1590915,1753176696.223937,1753176696.326,1753176696.3494048
EA_1,r1,70.90509936530658,1753176702.965891,1753176703.0488966,1753176703.133,1753176703.1523545
EA_1,r1,69.82044646133984,1753176709.8856544,1753176709.9510777,1753176710.04,1753176710.062123
EA_1,r1,69.60883112845471,1753176716.718033,1753176716.7969074,1753176716.847,1753176716.867806
EA_1,r1,70.24674050291195,1753176723.9370651,1753176724.01699,1753176724.054,1753176724.074766
EA_1,r1,69.77508561597975,1753176730.78431,1753176730.8706837,1753176730.961,1753176730.9846456
EA_1,r1,70.24674071537173,1753176737.8242238,1753176737.903723,1753176737.968,1753176737.9877274
EA_1,r1,69.93260217377066,1753176744.6826372,1753176744.7503638,1753176744.775,1753176744.794363
EA_1,r1,70.24674087758258,1753176751.5916684,1753176751.6816201,1753176751.781,1753176751.8035116
EA_1,r1,69.93260213690037,1753176758.502719,1753176758.590703,1753176758.687,1753176758.7084646
EA_1,r1,70.90510313422322,1753176765.4586248,1753176765.5246575,1753176765.594,1753176765.6160333
EA_1,r1,69.58753017721436,1753176772.3499382,1753176772.4383006,1753176772.501,1753176772.5226774
EA_1,r1,70.24674066470378,1753176779.4317565,1753176779.5121996,1753176779.607,1753176779.6274378
EA_1,r1,69.932602183251,1753176786.2767649,1753176786.3405964,1753176786.414,1753176786.4336102
EA_1,r1,69.91921423536918,1753176793.0355797,1753176793.1289191,1753176793.22,1753176793.2405357
EA_1,r1,70.11724080337962,1753176799.941248,1753176800.0082462,1753176800.026,1753176800.0457726
EA_1,r1,70.11724093309769,1753176806.7171528,1753176806.782461,1753176806.832,1753176806.8517046
EA_1,r1,70.11724084261832,1753176813.5830474,1753176813.6499236,1753176813.739,1753176813.7605574
EA_1,r1,69.93260181699884,1753176820.9871352,1753176821.0700808,1753176821.145,1753176821.1649528
EA_1,r1,69.77509011374157,1753176827.8614047,1753176827.926054,1753176827.952,1753176827.9702876
EA_1,r1,69.93260217503143,1753176834.7180324,1753176834.7960808,1753176834.859,1753176834.8788762
EA_1,r1,70.11724075617852,1753176841.6721601,1753176841.737909,1753176841.766,1753176841.7856023
EA_1,r1,70.11724084122636,1753176848.5394578,1753176848.6033905,1753176848.672,1753176848.6927435
EA_1,r1,70.90510127656218,1753176855.4133034,1753176855.4914844,1753176855.579,1753176855.5993292
EA_1,r1,70.11724079220569,1753176862.3303823,1753176862.4197845,1753176862.486,1753176862.5063777
EA_1,r1,70.11724077058385,1753176869.2696488,1753176869.3344758,1753176869.394,1753176869.416229
EA_1,r1,70.11724084450836,1753176876.133639,1753176876.2146475,1753176876.3,1753176876.3213744
EA_1,r1,70.9050993269264,1753176883.0074358,1753176883.0946023,1753176883.106,1753176883.126379
EA_1,r1,70.24674087040161,1753176889.922158,1753176889.9868765,1753176890.012,1753176890.031376
EA_1,r1,69.93260215796595,1753176896.8030362,1753176896.8828607,1753176896.918,1753176896.9379194
EA_1,r1,70.2467409057624,1753176903.6898246,1753176903.7784152,1753176903.825,1753176903.8354073
EA_1,r1,70.9050992884116,1753176910.6321926,1753176910.695463,1753176910.731,1753176910.751227
EA_1,r1,70.24674099471771,1753176917.4496973,1753176917.532929,1753176917.538,1753176917.5587032
EA_1,r1,69.93260215400768,1753176924.3362248,1753176924.4280024,1753176924.445,1753176924.4643962
EA_1,r1,70.1172408168705,1753176931.2281663,1753176931.2916045,1753176931.352,1753176931.3740852
EA_1,r1,69.71164251849068,1753176938.1290243,1753176938.2131033,1753176938.259,1753176938.2790902
EA_1,r1,70.90510122492509,1753176945.0640953,1753176945.1296601,1753176945.165,1753176945.1851156
EA_1,r1,70.11724084636369,1753176951.9262173,1753176952.0049045,1753176952.072,1753176952.0923676
EA_1,r1,69.93260210363376,1753176958.8854585,1753176958.9488373,1753176958.979,1753176958.9986262
EA_1,r1,70.24674088385085,1753176965.7895296,1753176965.8573084,1753176965.885,1753176965.90519
EA_1,r1,69.5949082615316,1753176972.6921256,1753176972.7708664,1753176972.792,1753176972.8132613
EA_1,r1,70.24674090348873,1753176979.5807033,1753176979.8672607,1753176979.899,1753176979.9186647
EA_1,r1,69.93260199670198,1753176986.6995041,1753176986.7680619,1753176986.806,1753176986.8267045
EA_1,r1,70.24674077899694,1753176993.687494,1753176993.790723,1753176993.814,1753176993.8344307
EA_1,r1,70.90509925371582,1753177000.692816,1753177000.7611907,1753177000.821,1753177000.8413708
EA_1,r1,69.9326021185767,1753177007.6303277,1753177007.6943474,1753177007.728,1753177007.747732
EA_1,r1,70.24674088803822,1753177014.5310893,1753177014.6341112,1753177014.735,1753177014.7557843
EA_1,r1,70.11724064666527,1753177021.600313,1753177021.6636748,1753177021.742,1753177021.7622943
EA_1,r1,70.11724085693244,1753177028.451812,1753177028.5175195,1753177028.549,1753177028.5691621
EA_1,r1,70.90509933016331,1753177035.3199074,1753177035.424935,1753177035.456,1753177035.4759173
EA_1,r1,70.24674095833302,1753177042.1655815,1753177042.2316363,1753177042.263,1753177042.2827842
EA_1,r1,69.93260222957785,1753177048.9458308,1753177049.0107696,1753177049.069,1753177049.0892956
EA_1,r1,70.11724078294088,1753177055.8723996,1753177055.9799685,1753177056.076,1753177056.0964644
EA_1,r1,70.90510111866594,1753177062.9369562,1753177063.000487,1753177063.084,1753177063.104409
EA_1,r1,70.1172409403695,1753177069.705731,1753177069.7824373,1753177069.79,1753177069.810938
EA_1,r1,70.11724080434816,1753177076.610412,1753177076.6765525,1753177076.698,1753177076.7187066
EA_1,r1,70.11724075197621,1753177083.568887,1753177083.6348357,1753177083.705,1753177083.7258599
EA_1,r1,70.90510135526746,1753177090.3514647,1753177090.430206,1753177090.512,1753177090.5320559
EA_1,r1,70.11724087842747,1753177097.1814597,1753177097.245404,1753177097.319,1753177097.3403037
EA_1,r1,70.11724079012465,1753177104.100668,1753177104.1631043,1753177104.226,1753177104.2493641
EA_1,r1,69.93260219961833,1753177110.922656,1753177111.0055468,1753177111.033,1753177111.053939
EA_1,r1,70.9051030961194,1753177117.9131248,1753177117.9796119,1753177118.039,1753177118.0558772
EA_1,r1,69.9326021597853,1753177124.7914095,1753177124.8780785,1753177124.946,1753177124.9661472
EA_1,r1,70.11724079974533,1753177131.700785,1753177131.7802377,1753177131.853,1753177131.8743987
EA_1,r1,70.11724076447013,1753177138.6463509,1753177138.712351,1753177138.759,1753177138.781391
EA_1,r1,70.11724085148172,1753177145.5033245,1753177145.5898902,1753177145.664,1753177145.6850703
EA_1,r1,70.9051012892201,1753177152.3623264,1753177152.4426348,1753177152.471,1753177152.491025
EA_1,r1,70.11724082815066,1753177159.2428324,1753177159.3073158,1753177159.378,1753177159.3985376
EA_1,r1,70.11724078153209,1753177166.1708465,1753177166.2624428,1753177166.285,1753177166.304824
EA_1,r1,70.11724081049681,1753177173.0692663,1753177173.155035,1753177173.192,1753177173.2122104
EA_1,r1,70.9051013156912,1753177179.8974323,1753177179.9641726,1753177179.999,1753177180.01858
EA_1,r1,70.11724090404554,1753177186.701974,1753177186.8048005,1753177186.905,1753177186.924777
EA_1,r1,70.11724082479238,1753177193.5858805,1753177193.648987,1753177193.711,1753177193.7313545
EA_1,r1,70.1172409172478,1753177200.3773787,1753177200.4436762,1753177200.518,1753177200.5379198
EA_1,r1,70.90510125914493,1753177207.2717545,1753177207.3517115,1753177207.425,1753177207.445062
EA_1,r1,69.93260214086844,1753177214.1771014,1753177214.2451673,1753177214.331,1753177214.3513014
EA_1,r1,70.24674089665726,1753177221.071061,1753177221.1379166,1753177221.238,1753177221.2585049
EA_1,r1,69.93260217690901,1753177227.925031,1753177228.0086143,1753177228.045,1753177228.0653675
EA_1,r1,70.905101202842,1753177234.8866198,1753177234.9521139,1753177235.053,1753177235.0725913
EA_1,r1,70.11724079064228,1753177241.8052983,1753177241.8720927,1753177241.959,1753177241.979013
EA_1,r1,70.11724075215841,1753177248.7635849,1753177248.846655,1753177248.866,1753177248.8863647
EA_1,r1,69.71164251474224,1753177255.6680295,1753177255.7553756,1753177255.773,1753177255.7931485
EA_1,r1,70.11724070927637,1753177262.6709883,1753177262.7343092,1753177262.78,1753177262.799855
EA_1,r1,70.90510124075878,1753177269.58717,1753177269.6686804,1753177269.687,1753177269.710523
EA_1,r1,70.11724081321915,1753177276.4828212,1753177276.5705395,1753177276.594,1753177276.615055
EA_1,r1,70.11724080316284,1753177283.3887105,1753177283.4573603,1753177283.501,1753177283.5207741
EA_1,r1,70.1172407591616,1753177290.3397555,1753177290.422938,1753177290.508,1753177290.527692
EA_1,r1,70.90510129878486,1753177297.1875834,1753177297.2803724,1753177297.314,1753177297.333615
EA_1,r1,70.11724081241385,1753177304.0840535,1753177304.166339,1753177304.221,1753177304.2405841
EA_1,r1,69.93260219014341,1753177310.919349,1753177310.9853888,1753177311.027,1753177311.0470526
EA_1,r1,70.24674094703765,1753177317.7738154,1753177317.863366,1753177317.933,1753177317.953892
EA_1,r1,70.9050993503818,1753177324.606512,1753177324.6853898,1753177324.694,1753177324.7141914
EA_1,r1,70.24674090878862,1753177331.4909203,1753177331.554248,1753177331.6,1753177331.6222174
EA_1,r1,69.93260212682158,1753177338.4165006,1753177338.4814768,1753177338.506,1753177338.5255606
EA_1,r1,70.24674097794639,1753177345.2469609,1753177345.3322375,1753177345.413,1753177345.432608
EA_1,r1,69.60883099385386,1753177352.2594073,1753177352.3253055,1753177352.419,1753177352.4403865
EA_1,r1,69.9794660958069,1753177359.3018615,1753177359.3702538,1753177359.426,1753177359.4478302
EA_1,r1,70.11724076053362,1753177366.2514896,1753177366.3340323,1753177366.433,1753177366.4534836
EA_1,r1,70.11724087116727,1753177373.0887327,1753177373.1535337,1753177373.24,1753177373.2596726
EA_1,r1,69.7088452846877,1753177379.9447958,1753177380.0101418,1753177380.046,1753177380.0684204
EA_1,r1,70.9050993135183,1753177386.84231,1753177386.9506168,1753177387.054,1753177387.0731177
EA_1,r1,70.24674085134602,1753177393.7721796,1753177393.8369327,1753177393.86,1753177393.8808622
EA_1,r1,69.93260215943229,1753177400.6509674,1753177400.73233,1753177400.767,1753177400.786832
EA_1,r1,70.24674004533341,1753177408.2885191,1753177408.4025092,1753177408.475,1753177408.4952066
EA_1,r1,69.93260211663264,1753177415.2288501,1753177415.2949622,1753177415.382,1753177415.401885
EA_1,r1,69.73495849225016,1753177422.0542498,1753177422.136861,1753177422.189,1753177422.2095342
EA_1,r1,69.63321831072666,1753177428.8580563,1753177428.9551773,1753177428.995,1753177429.0166974
EA_1,r1,70.24674080793135,1753177435.8226857,1753177435.8909929,1753177435.901,1753177435.9206216
EA_1,r1,69.62735507288349,1753177442.710679,1753177442.7932646,1753177442.808,1753177442.8285348
EA_1,r1,70.90510317716807,1753177449.6280384,1753177449.7248065,1753177449.815,1753177449.8358939
EA_1,r1,69.93260210685447,1753177456.5825846,1753177456.6490266,1753177456.721,1753177456.741387
EA_1,r1,69.58506008072214,1753177463.3925824,1753177463.4786468,1753177463.528,1753177463.5489912
EA_1,r1,70.24674085761798,1753177470.317459,1753177470.3816023,1753177470.435,1753177470.4551237
EA_1,r1,70.9050990109132,1753177477.7974527,1753177477.8648305,1753177477.943,1753177477.9622843
EA_1,r1,70.24674100496765,1753177484.6070635,1753177484.6861382,1753177484.75,1753177484.7694504
EA_1,r1,69.93260209517749,1753177491.578662,1753177491.6462061,1753177491.657,1753177491.6769323
EA_1,r1,69.59021310323637,1753177498.5161402,1753177498.5843947,1753177498.664,1753177498.6855838
EA_1,r1,69.9326020988911,1753177505.4823065,1753177505.5628579,1753177505.571,1753177505.5915532
EA_1,r1,70.90510314726738,1753177512.4264588,1753177512.4918118,1753177512.578,1753177512.5986357
EA_1,r1,69.63165879237813,1753177519.2235942,1753177519.3246715,1753177519.384,1753177519.4057999
EA_1,r1,69.71164259385505,1753177526.0531209,1753177526.1374156,1753177526.19,1753177526.2108562
EA_1,r1,70.11724081513093,1753177532.9468293,1753177533.009764,1753177533.096,1753177533.126121
EA_1,r1,70.90510130621107,1753177539.7860067,1753177539.890538,1753177539.902,1753177539.922915
EA_1,r1,69.71164251697654,1753177546.688313,1753177546.7554307,1753177546.808,1753177546.8277886
EA_1,r1,69.93260214417587,1753177553.588913,1753177553.6557744,1753177553.715,1753177553.7347198
EA_1,r1,70.24674096502963,1753177560.429385,1753177560.5423474,1753177560.62,1753177560.6403975
EA_1,r1,70.90509928832701,1753177567.371905,1753177567.4385881,1753177567.527,1753177567.546557
EA_1,r1,70.24674083413134,1753177574.315516,1753177574.3779995,1753177574.433,1753177574.4530747
EA_1,r1,69.60883115320087,1753177581.115791,1753177581.4468691,1753177581.54,1753177581.5598896
EA_1,r1,70.24674057422197,1753177588.2736962,1753177588.3396323,1753177588.346,1753177588.366044
EA_1,r1,69.93260206106687,1753177595.2955894,1753177595.362455,1753177595.452,1753177595.4721057
EA_1,r1,70.90510330327069,1753177602.1021907,1753177602.1830428,1753177602.258,1753177602.279191
EA_1,r1,69.93260216038637,1753177608.979619,1753177609.0452113,1753177609.064,1753177609.0851204
EA_1,r1,69.93260220909322,1753177615.7883515,1753177615.8549333,1753177615.87,1753177615.8899825
EA_1,r1,69.67330442930108,1753177622.68301,1753177622.7638996,1753177622.776,1753177622.798381
EA_1,r1,70.90509924940147,1753177629.6962402,1753177629.7617857,1753177629.783,1753177629.8033643
EA_1,r1,70.2467408904772,1753177636.5950756,1753177636.677255,1753177636.69,1753177636.7095487
EA_1,r1,69.93260209070453,1753177643.5732281,1753177643.661049,1753177643.696,1753177643.7167253
EA_1,r1,70.24674092961894,1753177650.4412978,1753177650.5271587,1753177650.603,1753177650.6235383
EA_1,r1,69.73495403255409,1753177657.2900796,1753177657.3695369,1753177657.409,1753177657.428739
EA_1,r1,69.60883096314218,1753177664.3449497,1753177664.4109461,1753177664.416,1753177664.4365885
EA_1,r1,69.84799898077306,1753177671.2416077,1753177671.3303096,1753177671.424,1753177671.4454548
EA_1,r1,69.93260206311191,1753177678.2604651,1753177678.3418102,1753177678.431,1753177678.4522116
EA_1,r1,70.24674085547589,1753177685.1870463,1753177685.252088,1753177685.337,1753177685.3567472
EA_1,r1,70.90509932201263,1753177692.069516,1753177692.161311,1753177692.244,1753177692.263885
EA_1,r1,70.24674095330627,1753177698.9191,1753177699.0018473,1753177699.05,1753177699.0703228
EA_1,r1,69.93260215141407,1753177705.8093343,1753177705.8725996,1753177705.957,1753177705.9776468
EA_1,r1,70.24674071913952,1753177712.8461516,1753177712.9370887,1753177712.965,1753177712.9847863
EA_1,r1,70.90509935434565,1753177719.671951,1753177719.7509227,1753177719.771,1753177719.7912133
EA_1,r1,70.11724088640558,1753177726.4939988,1753177726.5590777,1753177726.578,1753177726.5980685
EA_1,r1,70.11724089501749,1753177733.3074887,1753177733.3739364,1753177733.385,1753177733.4067473
EA_1,r1,69.93260216094875,1753177740.184116,1753177740.272766,1753177740.292,1753177740.3116314
EA_1,r1,70.90510310539139,1753177747.1661427,1753177747.2302985,1753177747.298,1753177747.3182547
EA_1,r1,69.93260222033459,1753177753.959215,1753177754.042091,1753177754.105,1753177754.1251006
EA_1,r1,70.24674085796745,1753177760.8838136,1753177760.9504464,1753177761.012,1753177761.0321813
EA_1,r1,69.93260216632005,1753177767.752799,1753177767.819248,1753177767.919,1753177767.9391422
EA_1,r1,70.90510123399311,1753177774.6770394,1753177774.7580812,1753177774.825,1753177774.8455
EA_1,r1,69.71164255644501,1753177781.5417888,1753177781.6272068,1753177781.632,1753177781.6527016
EA_1,r1,70.11724084221594,1753177788.408089,1753177788.4745896,1753177788.539,1753177788.559647
EA_1,r1,70.11724076695735,1753177795.3510907,1753177795.4310856,1753177795.446,1753177795.4661891
EA_1,r1,69.93260220140081,1753177802.170581,1753177802.2557962,1753177802.352,1753177802.3713999
EA_1,r1,70.90510304368743,1753177809.2091746,1753177809.2752676,1753177809.358,1753177809.3785622
EA_1,r1,69.93260225466896,1753177815.9548588,1753177816.0346372,1753177816.065,1753177816.0852048
EA_1,r1,69.61426392671738,1753177822.8587344,1753177822.950916,1753177822.971,1753177822.9929383
EA_1,r1,70.1172402233853,1753177830.4110837,1753177830.4771953,1753177830.579,1753177830.5990086
EA_1,r1,70.90510130786453,1753177837.248338,1753177837.3294582,1753177837.386,1753177837.4059334
EA_1,r1,70.11724089098811,1753177844.0658293,1753177844.1586084,1753177844.193,1753177844.2126963
EA_1,r1,70.11724085159274,1753177850.9226913,1753177850.989713,1753177851.0,1753177851.0200787
EA_1,r1,70.11724072862637,1753177857.9054215,1753177857.9862788,1753177858.007,1753177858.0305414
EA_1,r1,70.90509929647736,1753177864.8333163,1753177864.8999846,1753177864.914,1753177864.9346542
EA_1,r1,70.24674093661372,1753177871.695917,1753177871.7746973,1753177871.82,1753177871.84049
EA_1,r1,69.93260219542131,1753177878.5237932,1753177878.5883658,1753177878.629,1753177878.6487074
EA_1,r1,70.24674099560403,1753177885.3406146,1753177885.4055505,1753177885.435,1753177885.4553318
EA_1,r1,69.93260216769379,1753177892.2076483,1753177892.2887182,1753177892.342,1753177892.3618767
EA_1,r1,70.90510129480187,1753177899.0601249,1753177899.124428,1753177899.149,1753177899.1693342
EA_1,r1,70.1172408491993,1753177905.9193935,1753177905.9853005,1753177906.056,1753177906.07603
EA_1,r1,70.11724074499026,1753177912.8851078,1753177912.9873743,1753177913.063,1753177913.083153
EA_1,r1,70.11724089290557,1753177919.7006943,1753177919.767082,1753177919.77,1753177919.797885
EA_1,r1,70.90510121546856,1753177926.6470962,1753177926.7144794,1753177926.777,1753177926.7977493
EA_1,r1,70.11724086117972,1753177933.4943354,1753177933.5961492,1753177933.685,1753177933.7076917
EA_1,r1,70.11724037844186,1753177940.8622282,1753177940.9267359,1753177940.992,1753177941.0124936
EA_1,r1,70.11724083881397,1753177947.7319589,1753177947.7955961,1753177947.799,1753177947.8193033
EA_1,r1,70.90509932633465,1753177954.606799,1753177954.7136614,1753177954.806,1753177954.830626
EA_1,r1,70.24674083563667,1753177961.549206,1753177961.613159,1753177961.713,1753177961.7332234
EA_1,r1,69.93260216525144,1753177968.4197104,1753177968.4846015,1753177968.52,1753177968.5413146
EA_1,r1,70.24674098581023,1753177975.2440898,1753177975.352741,1753177975.427,1753177975.4479122
EA_1,r1,69.93260209908897,1753177982.209967,1753177982.2756796,1753177982.333,1753177982.3536685
EA_1,r1,70.90510133239039,1753177989.0188224,1753177989.0984697,1753177989.14,1753177989.1601772
EA_1,r1,70.11724086425814,1753177995.8629775,1753177995.9294653,1753177995.947,1753177995.9675267
EA_1,r1,70.11724084676585,1753178002.7246947,1753178002.791313,1753178002.853,1753178002.8733406
EA_1,r1,70.11724096732522,1753178009.4671693,1753178009.5484407,1753178009.559,1753178009.5791996
EA_1,r1,70.90509934622911,1753178016.3071067,1753178016.3720498,1753178016.465,1753178016.4858668
EA_1,r1,70.11724079053488,1753178023.2258952,1753178023.2921417,1753178023.372,1753178023.3939915
EA_1,r1,70.11724091818944,1753178030.016465,1753178030.0966308,1753178030.179,1753178030.199198
EA_1,r1,70.11724088929452,1753178036.8356395,1753178036.90583,1753178036.986,1753178037.006884
EA_1,r1,70.90510132473231,1753178043.653337,1753178043.7396383,1753178043.792,1753178043.812682
EA_1,r1,70.11724091692479,1753178050.4451537,1753178050.524557,1753178050.598,1753178050.6185298
EA_1,r1,70.11724083762317,1753178057.316086,1753178057.3812714,1753178057.404,1753178057.4240174
EA_1,r1,70.11724088905183,1753178064.1355019,1753178064.2226627,1753178064.311,1753178064.3309345
EA_1,r1,70.90510121586172,1753178071.0814319,1753178071.1625602,1753178071.217,1753178071.2372994
EA_1,r1,70.11724078510451,1753178078.0057821,1753178078.0703776,1753178078.124,1753178078.145532
EA_1,r1,69.93260208667388,1753178084.9898512,1753178085.0799012,1753178085.131,1753178085.1515977
EA_1,r1,70.11724081930333,1753178091.8793232,1753178091.9750597,1753178092.037,1753178092.0585313
EA_1,r1,70.90510128771803,1753178098.7400832,1753178098.8038237,1753178098.844,1753178098.8642561
EA_1,r1,70.11724079849671,1753178105.6507332,1753178105.7567246,1753178105.851,1753178105.8730996
EA_1,r1,70.11724084925358,1753178112.5099473,1753178112.5763488,1753178112.657,1753178112.6784947
EA_1,r1,70.11724090492793,1753178119.3136156,1753178119.378601,1753178119.462,1753178119.484884
EA_1,r1,70.11724087134905,1753178126.150677,1753178126.231008,1753178126.268,1753178126.2894766
EA_1,r1,69.73495399749493,1753178133.0541008,1753178133.119159,1753178133.174,1753178133.1965961
EA_1,r1,70.24674080527349,1753178140.0208695,1753178140.087719,1753178140.181,1753178140.2015224
EA_1,r1,69.93260214993093,1753178146.9132252,1753178146.998059,1753178147.088,1753178147.1087909
EA_1,r1,70.24674080444741,1753178153.880659,1753178153.9458861,1753178153.995,1753178154.0155747
EA_1,r1,70.90509928312396,1753178160.8325481,1753178160.8974702,1753178160.902,1753178160.922195
EA_1,r1,70.24674100425484,1753178167.6427073,1753178167.7264264,1753178167.809,1753178167.8294919
EA_1,r1,69.9326020489068,1753178174.682706,1753178174.7693791,1753178174.815,1753178174.8363783
EA_1,r1,70.24674080901148,1753178181.6464665,1753178181.9393547,1753178182.023,1753178182.0432038
EA_1,r1,70.9050991265374,1753178188.8926466,1753178188.9725187,1753178189.028,1753178189.0488818
EA_1,r1,70.11724065715839,1753178195.9506774,1753178196.0459847,1753178196.136,1753178196.1559496
EA_1,r1,69.74182531501212,1753178203.0295126,1753178203.0955508,1753178203.143,1753178203.1641572
EA_1,r1,69.93260212823817,1753178209.953047,1753178210.0324917,1753178210.05,1753178210.070197
EA_1,r1,70.24674082449188,1753178216.9043763,1753178216.9944599,1753178217.057,1753178217.0776124
EA_1,r1,70.9050992325327,1753178223.9486985,1753178224.0289872,1753178224.064,1753178224.084635
EA_1,r1,69.65005598582746,1753178231.4303565,1753178231.495725,1753178231.572,1753178231.593389
EA_1,r1,69.93260222692108,1753178238.2142866,1753178238.304499,1753178238.379,1753178238.3990946
EA_1,r1,70.24674098091577,1753178245.0424495,1753178245.1269062,1753178245.185,1753178245.205197
EA_1,r1,70.90509927306366,1753178252.0125256,1753178252.0787425,1753178252.091,1753178252.1113863
EA_1,r1,70.24674104488868,1753178258.7915654,1753178258.860144,1753178258.899,1753178258.9190886
EA_1,r1,69.932602154424,1753178265.6774983,1753178265.758927,1753178265.805,1753178265.8259928
EA_1,r1,69.64861374364257,1753178272.4517837,1753178272.517338,1753178272.612,1753178272.6342113
EA_1,r1,69.93260219346965,1753178279.2824016,1753178279.3470242,1753178279.419,1753178279.4397995
