experiment_id,router_id,power_consumption_watts,node_exporter_collector_timestamp,kafka_producer_timestamp,flink_aggregation_timestamp,ml_timestamp
EA_3,r1,69.6734866107199,1753868129.5005019,1753868129.5947423,1753868129.692,1753868129.710794
EA_3,r1,69.668546148429,1753868136.9001026,1753868136.9726212,1753868137.000,1753868137.0199802
EA_3,r1,69.6757618299079,1753868143.85532,1753868143.9313664,1753868144.008,1753868144.0274103
EA_3,r1,69.68564457533944,1753868150.815572,1753868150.8839629,1753868150.914,1753868150.9339256
EA_3,r1,69.68419862771472,1753868157.6708174,1753868157.9773102,1753868158.021,1753868158.040639
EA_3,r1,69.68197419489051,1753868164.787308,1753868164.8853364,1753868164.928,1753868164.9482658
EA_3,r1,69.68464116812038,1753868171.6623054,1753868171.740181,1753868171.836,1753868171.8553765
EA_3,r1,69.68408471383117,1753868178.575033,1753868178.6657755,1753868178.744,1753868178.7640498
EA_3,r1,69.68160042680915,1753868185.385597,1753868185.4842381,1753868185.552,1753868185.5727296
EA_3,r1,69.68566807280057,1753868192.348186,1753868192.4153156,1753868192.460,1753868192.4793718
EA_3,r1,69.68160719541677,1753868199.2571983,1753868199.3494978,1753868199.367,1753868199.3854756
EA_3,r1,69.68610372266916,1753868206.0836577,1753868206.1526957,1753868206.175,1753868206.1929512
EA_3,r1,69.68332014077949,1753868212.9749088,1753868213.0364084,1753868213.081,1753868213.0995007
EA_3,r1,69.68419847343235,1753868219.994973,1753868220.1090276,1753868220.189,1753868220.2082984
EA_3,r1,69.68423559267927,1753868227.0687218,1753868227.1289053,1753868227.198,1753868227.2164505
EA_3,r1,69.68302605375627,1753868234.0546494,1753868234.13803,1753868234.206,1753868234.2245824
EA_3,r1,69.68369364661547,1753868241.203583,1753868241.3220472,1753868241.415,1753868241.4331434
EA_3,r1,69.68211105966049,1753868248.1866965,1753868248.257867,1753868248.323,1753868248.3421814
EA_3,r1,69.68343005045696,1753868255.0408745,1753868255.123311,1753868255.131,1753868255.149431
EA_3,r1,69.68420681530128,1753868261.9916232,1753868262.1071703,1753868262.139,1753868262.1794357
EA_3,r1,69.68376417082123,1753868268.9621007,1753868269.0395243,1753868269.047,1753868269.0661757
EA_3,r1,69.6852434768761,1753868275.7558675,1753868275.8236022,1753868275.854,1753868275.8738995
EA_3,r1,69.68391248891649,1753868282.601896,1753868282.7015073,1753868282.762,1753868282.7803245
EA_3,r1,69.68344260250517,1753868289.5586576,1753868289.6235754,1753868289.670,1753868289.6886358
EA_3,r1,69.68405365623488,1753868296.473336,1753868296.5641341,1753868296.578,1753868296.5988865
EA_3,r1,69.6813542124419,1753868303.6858923,1753868303.776694,1753868303.786,1753868303.8046393
EA_3,r1,69.68396051075398,1753868310.5018022,1753868310.5648255,1753868310.593,1753868310.6116812
EA_3,r1,69.6849977485449,1753868317.4081123,1753868317.498761,1753868317.601,1753868317.621717
EA_3,r1,69.68280760463684,1753868324.333048,1753868324.4029446,1753868324.409,1753868324.4265172
EA_3,r1,69.68532229941341,1753868331.2496061,1753868331.3425074,1753868331.417,1753868331.4351323
EA_3,r1,69.68423126356156,1753868338.1637495,1753868338.2467184,1753868338.323,1753868338.341874
EA_3,r1,69.68233250060239,1753868345.1054597,1753868345.1707847,1753868345.230,1753868345.2483687
EA_3,r1,69.68420334029416,1753868352.0784874,1753868352.1580684,1753868352.237,1753868352.2549715
EA_3,r1,69.68209851434638,1753868358.9377983,1753868359.0057223,1753868359.044,1753868359.0643423
EA_3,r1,69.68391658755985,1753868365.6417327,1753868365.7018802,1753868365.751,1753868365.7719731
EA_3,r1,69.68494468729322,1753868372.4069977,1753868372.4882202,1753868372.559,1753868372.5785198
EA_3,r1,69.6841057045039,1753868379.2360866,1753868379.324713,1753868379.365,1753868379.3884423
EA_3,r1,69.68413129836037,1753868386.1475987,1753868386.2067316,1753868386.272,1753868386.2917118
EA_3,r1,69.68425515160487,1753868393.0737572,1753868393.1625235,1753868393.180,1753868393.1985197
EA_3,r1,69.6831540969927,1753868399.984336,1753868400.0655618,1753868400.087,1753868400.1048005
EA_3,r1,69.68194222729379,1753868406.9626882,1753868407.0282352,1753868407.094,1753868407.1106446
EA_3,r1,69.6851717876564,1753868413.7913427,1753868413.8647072,1753868413.899,1753868413.91727
EA_3,r1,69.6834724135076,1753868420.6895027,1753868420.7482212,1753868420.806,1753868420.823848
EA_3,r1,69.68192088340695,1753868427.7007258,1753868427.7576623,1753868427.813,1753868427.831363
EA_3,r1,69.6861354855072,1753868434.5094247,1753868434.6021206,1753868434.620,1753868434.6381233
EA_3,r1,69.6821249883626,1753868441.7675772,1753868441.826182,1753868441.928,1753868441.9464343
EA_3,r1,69.68339224438228,1753868448.5978806,1753868448.6645186,1753868448.736,1753868448.7543712
EA_3,r1,69.6853299149052,1753868455.4070807,1753868455.4952917,1753868455.543,1753868455.5616071
EA_3,r1,69.6837838525762,1753868462.3329635,1753868462.418929,1753868462.451,1753868462.4694047
EA_3,r1,69.68362715190398,1753868469.3198164,1753868469.3822992,1753868469.459,1753868469.4772785
EA_3,r1,69.68167283166683,1753868476.850636,1753868476.9401925,1753868476.968,1753868476.9858234
EA_3,r2,70.10065829036246,1753867574.683857,1753867574.793146,1753867574.824,1753867574.8420224
EA_3,r2,70.88763290704166,1753867581.627045,1753867581.6949418,1753867581.732,1753867581.7520454
EA_3,r2,69.61034534450775,1753867588.602566,1753867588.6690295,1753867588.741,1753867588.7603927
EA_3,r2,69.70516323630336,1753867595.5859916,1753867595.6673603,1753867595.749,1753867595.7665148
EA_3,r2,69.59139383776902,1753867602.583005,1753867602.6552167,1753867602.757,1753867602.7783704
EA_3,r2,69.66261341389362,1753867609.9686842,1753867610.0434115,1753867610.066,1753867610.083914
EA_3,r2,69.67172216706828,1753867616.8622904,1753867616.959214,1753867616.973,1753867616.991086
EA_3,r2,69.67264578873423,1753867623.8155465,1753867623.8715782,1753867623.880,1753867623.8995914
EA_3,r2,69.67145527004877,1753867630.7922409,1753867630.878273,1753867630.888,1753867630.9075062
EA_3,r2,69.67166600317434,1753867637.88584,1753867637.9634616,1753867637.996,1753867638.0151746
EA_3,r2,69.67151781565914,1753867644.9235997,1753867644.9831753,1753867645.003,1753867645.021676
EA_3,r2,69.67079358323363,1753867651.8450842,1753867651.9436684,1753867652.011,1753867652.0300138
EA_3,r2,69.67066122560635,1753867658.7663841,1753867658.8474138,1753867658.918,1753867658.9557717
EA_3,r2,69.66093347527543,1753867665.6560163,1753867665.714033,1753867665.725,1753867665.743664
EA_3,r2,69.66090991896898,1753867672.8184304,1753867672.89309,1753867672.932,1753867672.952113
EA_3,r2,69.65908950042775,1753867679.8232565,1753867679.8800955,1753867679.940,1753867679.958528
EA_3,r2,69.65974194098985,1753867686.7091408,1753867686.7681167,1753867686.847,1753867686.8714178
EA_3,r2,69.65916890190951,1753867694.0149145,1753867694.0912998,1753867694.155,1753867694.1751342
EA_3,r2,69.65832013588047,1753867700.8639936,1753867700.920098,1753867700.966,1753867700.9876833
EA_3,r2,69.66020924761342,1753867707.863405,1753867707.9222806,1753867707.974,1753867707.9926014
EA_3,r2,69.65841825389914,1753867714.835738,1753867714.9133346,1753867714.981,1753867714.9994812
EA_3,r2,69.65701582603901,1753867721.756165,1753867721.8136184,1753867721.888,1753867721.906853
EA_3,r2,69.6465277248782,1753867728.6375737,1753867728.710427,1753867728.795,1753867728.8134072
EA_3,r2,69.6471236180352,1753867735.662509,1753867735.7533636,1753867735.803,1753867735.821874
EA_3,r2,69.64689609113513,1753867742.60372,1753867742.6668165,1753867742.711,1753867742.7296517
EA_3,r2,69.64759440932954,1753867749.5890846,1753867749.709271,1753867749.720,1753867749.738777
EA_3,r2,69.64655294804342,1753867756.5891333,1753867756.6513271,1753867756.728,1753867756.748977
EA_3,r2,69.64713844226004,1753867763.5571764,1753867763.6395664,1753867763.737,1753867763.7585557
EA_3,r2,69.6472355899003,1753867770.4928582,1753867770.5839853,1753867770.644,1753867770.66426
EA_3,r2,69.6477551089856,1753867777.9838593,1753867778.0433383,1753867778.052,1753867778.069386
EA_3,r2,69.63800890208162,1753867784.8680527,1753867784.9319527,1753867784.959,1753867784.9777322
EA_3,r2,69.63468310917929,1753867791.8821933,1753867792.002774,1753867792.070,1753867792.0884674
EA_3,r2,69.63507658008852,1753867798.917751,1753867798.9852972,1753867799.078,1753867799.0973992
EA_3,r2,69.63519756867487,1753867805.9766479,1753867806.0417526,1753867806.087,1753867806.107379
EA_3,r2,69.63477415451175,1753867813.4830246,1753867813.5768783,1753867813.595,1753867813.6158183
EA_3,r2,69.6356516252792,1753867820.5319943,1753867820.595433,1753867820.603,1753867820.6214716
EA_3,r2,69.63409306080746,1753867827.4974308,1753867827.5658183,1753867827.610,1753867827.6316717
EA_3,r2,69.63522175814714,1753867834.6706946,1753867834.7530537,1753867834.819,1753867834.8381095
EA_3,r2,69.63202756745946,1753867842.0530996,1753867842.1113338,1753867842.127,1753867842.1463604
EA_3,r2,69.62261707552935,1753867848.9839628,1753867849.0790267,1753867849.135,1753867849.1547468
EA_3,r2,69.62286008224412,1753867855.9357324,1753867856.0162432,1753867856.043,1753867856.0615861
EA_3,r2,69.62326807559133,1753867862.9126322,1753867862.9683087,1753867863.051,1753867863.0691407
EA_3,r2,69.62224765259457,1753867869.8491657,1753867869.9285607,1753867869.958,1753867869.9762986
EA_3,r2,69.62324399301235,1753867876.7854986,1753867876.850357,1753867876.865,1753867876.884122
EA_3,r2,69.62269811865266,1753867883.812294,1753867883.8952508,1753867883.974,1753867883.9926808
EA_3,r2,69.62261499789827,1753867890.8014176,1753867890.9000118,1753867890.982,1753867891.0043664
EA_3,r2,69.62257526869828,1753867897.7369168,1753867897.793935,1753867897.890,1753867897.9157236
EA_3,r2,69.62662051597425,1753867904.7290564,1753867904.811361,1753867904.898,1753867904.9166677
EA_3,r2,69.63460817220894,1753867911.6953673,1753867911.7884495,1753867911.806,1753867911.8320181
EA_3,r2,69.63509447134021,1753867919.1647017,1753867919.230417,1753867919.315,1753867919.3341434
EA_3,r2,69.63490982463136,1753867926.037784,1753867926.118684,1753867926.222,1753867926.2413533
EA_3,r2,69.63493098609665,1753867932.9049664,1753867933.002643,1753867933.030,1753867933.0488157
EA_3,r2,69.63499725689,1753867940.25842,1753867940.3189404,1753867940.338,1753867940.3567383
EA_3,r2,69.63505005283635,1753867947.26621,1753867947.3441355,1753867947.446,1753867947.465296
EA_3,r2,69.63492145357611,1753867954.2775815,1753867954.3702939,1753867954.454,1753867954.4730105
EA_3,r2,69.63479424341254,1753867961.295718,1753867961.3622968,1753867961.465,1753867961.4835126
EA_3,r2,69.64495838171521,1753867968.2031467,1753867968.2813628,1753867968.373,1753867968.391416
EA_3,r2,69.6471456424407,1753867975.2147713,1753867975.2719004,1753867975.280,1753867975.298761
EA_3,r2,69.64784880390098,1753867982.1122882,1753867982.1699288,1753867982.188,1753867982.2066426
EA_3,r2,69.64730593576762,1753867989.1405673,1753867989.215913,1753867989.295,1753867989.3138163
EA_3,r2,69.64638185488525,1753867996.101385,1753867996.1586423,1753867996.203,1753867996.2209864
EA_3,r2,69.64703814166447,1753868003.3257976,1753868003.3823438,1753868003.410,1753868003.4308016
EA_3,r2,69.64732829655699,1753868010.2018514,1753868010.297834,1753868010.318,1753868010.336507
EA_3,r2,69.64672736290088,1753868017.2824235,1753868017.3784285,1753868017.429,1753868017.4480126
EA_3,r2,69.65009989190622,1753868024.3918674,1753868024.4560323,1753868024.537,1753868024.5559666
EA_3,r2,69.6599250841031,1753868031.7075562,1753868031.7824795,1753868031.845,1753868031.8637936
EA_3,r2,69.65838004227753,1753868038.4749606,1753868038.55037,1753868038.652,1753868038.661965
EA_3,r2,69.65950501198053,1753868045.515967,1753868045.5751736,1753868045.660,1753868045.6784105
EA_3,r2,69.65922484296433,1753868052.3416555,1753868052.4360507,1753868052.467,1753868052.4852626
EA_3,r2,69.65954369733291,1753868059.4669957,1753868059.5442278,1753868059.574,1753868059.5924923
EA_3,r2,69.65926922828513,1753868066.4417484,1753868066.5030756,1753868066.582,1753868066.6003668
EA_3,r2,69.65958058465546,1753868073.4680233,1753868073.5464532,1753868073.590,1753868073.608563
EA_3,r2,69.66021620638368,1753868080.4890609,1753868080.5499253,1753868080.598,1753868080.6158805
EA_3,r2,69.66820134098846,1753868087.3052082,1753868087.4121273,1753868087.506,1753868087.5253623
EA_3,r2,69.6710735417802,1753868094.2642214,1753868094.3244116,1753868094.413,1753868094.4314916
EA_3,r2,69.67269926267953,1753868101.4468055,1753868101.5117786,1753868101.522,1753868101.540368
EA_3,r2,69.67141705652251,1753868108.3856437,1753868108.4774942,1753868108.531,1753868108.5494409
EA_3,r2,69.67068709609191,1753868115.8520377,1753868115.9141614,1753868115.940,1753868115.9584324
EA_3,r2,69.67117580409341,1753868122.7882855,1753868122.8624098,1753868122.949,1753868122.9671066
EA_3,r2,69.67206896584472,1753868129.7922788,1753868129.883821,1753868129.957,1753868129.9754725
EA_3,r2,69.67115915529807,1753868137.169153,1753868137.2322829,1753868137.269,1753868137.2874265
EA_3,r2,69.67639244155826,1753868144.1573076,1753868144.2151423,1753868144.277,1753868144.2963035
EA_3,r2,69.68244431886052,1753868151.0894604,1753868151.196183,1753868151.285,1753868151.3040311
EA_3,r2,69.68441523383068,1753868158.1706321,1753868158.2368994,1753868158.293,1753868158.3120158
EA_3,r2,69.68447316617042,1753868165.0306396,1753868165.0924866,1753868165.101,1753868165.1205268
EA_3,r2,69.68284840255379,1753868171.9338324,1753868172.03055,1753868172.109,1753868172.1282766
EA_3,r2,69.68499334430568,1753868178.858373,1753868178.920342,1753868179.017,1753868179.03659
EA_3,r2,69.68258811732028,1753868185.7093556,1753868185.7701023,1753868185.825,1753868185.8440857
EA_3,r2,69.68416582161231,1753868192.604705,1753868192.7246265,1753868192.733,1753868192.7477388
EA_3,r2,69.68312776281151,1753868199.520104,1753868199.5768201,1753868199.640,1753868199.6590478
EA_3,r2,69.68497359686427,1753868206.3356555,1753868206.4097824,1753868206.449,1753868206.4666567
EA_3,r2,69.68205666335768,1753868213.2300549,1753868213.286418,1753868213.356,1753868213.374328
EA_3,r2,69.68401033451974,1753868220.2932432,1753868220.3615284,1753868220.464,1753868220.4862642
EA_3,r2,69.68510616562133,1753868227.338346,1753868227.43464,1753868227.472,1753868227.4960387
EA_3,r2,69.68326900753706,1753868234.30035,1753868234.3628802,1753868234.381,1753868234.399339
EA_3,r2,69.6835294036767,1753868241.522509,1753868241.5935183,1753868241.689,1753868241.7076976
EA_3,r2,69.68316188312033,1753868248.4536815,1753868248.5394676,1753868248.597,1753868248.6161044
EA_3,r2,69.6850613741596,1753868255.3443186,1753868255.411186,1753868255.506,1753868255.5242856
EA_3,r2,69.68255593784666,1753868262.3052232,1753868262.3662198,1753868262.414,1753868262.4466455
EA_3,r2,69.68453601494645,1753868269.142583,1753868269.2303302,1753868269.322,1753868269.3426166
EA_3,r2,69.68331527504785,1753868275.9935198,1753868276.0543547,1753868276.130,1753868276.1494894
EA_3,r2,69.68341637714647,1753868282.8850286,1753868282.9646392,1753868283.039,1753868283.0567915
EA_3,r2,69.6835800723299,1753868289.8265264,1753868289.9261067,1753868289.947,1753868289.96543
EA_3,r2,69.68331644651674,1753868296.7639506,1753868296.8287158,1753868296.855,1753868296.8760085
EA_3,r2,69.68407798538799,1753868303.9631412,1753868304.037417,1753868304.063,1753868304.0816588
EA_3,r2,69.68291743029467,1753868310.772796,1753868310.84678,1753868310.871,1753868310.8889716
EA_3,r2,69.68458547492489,1753868317.6995692,1753868317.7580822,1753868317.779,1753868317.7970688
EA_3,r2,69.68334711488062,1753868324.5987587,1753868324.7069633,1753868324.787,1753868324.8055305
EA_3,r2,69.68438347008274,1753868331.5644398,1753868331.6319036,1753868331.695,1753868331.713609
EA_3,r2,69.68270954116707,1753868338.4504845,1753868338.5149457,1753868338.603,1753868338.6277814
EA_3,r2,69.6855445769852,1753868345.3760717,1753868345.4543967,1753868345.510,1753868345.5350223
EA_3,r2,69.68250040259396,1753868352.357729,1753868352.4162123,1753868352.518,1753868352.535902
EA_3,r2,69.68387831349892,1753868359.2114754,1753868359.2717414,1753868359.325,1753868359.3432941
EA_3,r2,69.68435531738977,1753868365.9239433,1753868365.9817383,1753868366.032,1753868366.0494144
EA_3,r2,69.68217774700423,1753868372.693352,1753868372.7540262,1753868372.839,1753868372.8574064
EA_3,r2,69.68362563002174,1753868379.5349727,1753868379.5936246,1753868379.646,1753868379.6645267
EA_3,r2,69.68410130413278,1753868386.3985012,1753868386.4822109,1753868386.554,1753868386.5734322
EA_3,r2,69.68345420407415,1753868393.3840985,1753868393.4428134,1753868393.462,1753868393.4817033
EA_3,r2,69.68385974568281,1753868400.265802,1753868400.323269,1753868400.369,1753868400.3885622
EA_3,r2,69.6834289935272,1753868407.253756,1753868407.3470125,1753868407.377,1753868407.3963006
EA_3,r2,69.68605693672336,1753868414.0323732,1753868414.1107776,1753868414.185,1753868414.2031484
EA_3,r2,69.68301494402213,1753868420.9601786,1753868421.046453,1753868421.093,1753868421.1139286
EA_3,r2,69.68336873830995,1753868427.9584403,1753868428.0316098,1753868428.101,1753868428.1195126
EA_3,r2,69.68287703451354,1753868434.8220334,1753868434.9080474,1753868435.009,1753868435.0269146
EA_3,r2,69.68476795637064,1753868442.0003865,1753868442.0702958,1753868442.117,1753868442.1352515
EA_3,r2,69.68368866057565,1753868448.8034637,1753868448.865828,1753868448.925,1753868448.943122
EA_3,r2,69.68339132088985,1753868455.7435017,1753868455.8298867,1753868455.932,1753868455.9505725
EA_3,r2,69.68267857623101,1753868462.6381018,1753868462.7283492,1753868462.741,1753868462.7591026
EA_3,r2,69.68544698576422,1753868469.5935977,1753868469.656909,1753868469.749,1753868469.7670798
EA_3,r2,69.68342373018443,1753868477.1165848,1753868477.1778584,1753868477.257,1753868477.2759354
EA_3,r3,703.038299006961,1753867574.9418232,1753867575.013958,1753867575.022,1753867575.0408702
EA_3,r3,703.0383136646674,1753867581.8441405,1753867581.9477818,1753867582.030,1753867582.0484102
EA_3,r3,703.3074554779597,1753867588.8351202,1753867588.9269347,1753867588.938,1753867588.9572937
EA_3,r3,702.695986546916,1753867595.8238614,1753867595.883019,1753867595.946,1753867595.96496
EA_3,r3,703.0382998835362,1753867602.8725145,1753867602.9861686,1753867603.055,1753867603.0753126
EA_3,r3,703.0383120442715,1753867610.2154906,1753867610.2985823,1753867610.366,1753867610.3840258
EA_3,r3,703.0383000509637,1753867617.1759946,1753867617.233215,1753867617.274,1753867617.2915428
EA_3,r3,702.6963726672931,1753867624.0743062,1753867624.149855,1753867624.182,1753867624.2013695
EA_3,r3,703.0382999466394,1753867631.0894752,1753867631.1511688,1753867631.190,1753867631.209257
EA_3,r3,703.0383129506582,1753867638.1792688,1753867638.304121,1753867638.398,1753867638.4172158
EA_3,r3,703.0382999757645,1753867645.1790903,1753867645.2369714,1753867645.305,1753867645.3273127
EA_3,r3,703.0383133963167,1753867652.1506934,1753867652.2074997,1753867652.213,1753867652.2318847
EA_3,r3,703.0383001577343,1753867659.0561259,1753867659.1332018,1753867659.220,1753867659.2373667
EA_3,r3,703.0383138065055,1753867665.9223752,1753867665.9791374,1753867666.027,1753867666.046183
EA_3,r3,703.0382996409772,1753867673.1027677,1753867673.1608834,1753867673.235,1753867673.254744
EA_3,r3,703.0383133420936,1753867680.08854,1753867680.1830375,1753867680.242,1753867680.2595296
EA_3,r3,703.0383001833266,1753867686.9809015,1753867687.0445864,1753867687.049,1753867687.072428
EA_3,r3,702.8022703774802,1753867694.2921145,1753867694.3718839,1753867694.458,1753867694.4764786
EA_3,r3,703.0383003231826,1753867701.1139104,1753867701.2124372,1753867701.266,1753867701.2837467
EA_3,r3,703.038313248504,1753867708.124275,1753867708.179515,1753867708.274,1753867708.2980444
EA_3,r3,703.0382999807216,1753867715.121491,1753867715.1789167,1753867715.282,1753867715.3003507
