experiment_id,router_id,power_consumption_watts,node_exporter_collector_timestamp,kafka_producer_timestamp,flink_aggregation_timestamp,ml_timestamp,telemetry_datetime
test,r1,728.0387930729506,1764852499.8952494,1764852499.9577663,1764852499.976,1764852499.9891617,04-12-2025T13:48:19
test,r1,726.5117823251578,1764852505.5069234,1764852505.56307,1764852505.581,1764852505.5919306,04-12-2025T13:48:25
test,r1,729.7588171575959,1764852509.86562,1764852509.922459,1764852509.984,1764852509.9955792,04-12-2025T13:48:29
test,r1,727.8719326296255,1764852514.9026926,1764852514.9582498,1764852514.989,1764852515.0007067,04-12-2025T13:48:34
test,r1,728.0545035721813,1764852519.890119,1764852519.9372559,1764852519.993,1764852520.0041199,04-12-2025T13:48:39
test,r1,727.9984206816711,1764852524.9027753,1764852524.964297,1764852524.997,1764852525.0098557,04-12-2025T13:48:44
test,r1,728.2663852205463,1764852529.925253,1764852529.986849,1764852530.001,1764852530.0130517,04-12-2025T13:48:49
test,r1,728.1306509234956,1764852534.8710213,1764852534.917169,1764852535.006,1764852535.0194135,04-12-2025T13:48:54
test,r1,727.7211263629518,1764852539.9030204,1764852539.948934,1764852540.011,1764852540.0238001,04-12-2025T13:48:59
test,r1,727.9154803157389,1764852544.9348798,1764852544.9803224,1764852545.016,1764852545.0273662,04-12-2025T13:49:04
test,r1,728.2429774085797,1764852549.8494747,1764852549.9140894,1764852549.920,1764852549.933184,04-12-2025T13:49:09
test,r1,726.9276251641387,1764852555.3026958,1764852555.362672,1764852555.382,1764852555.3945322,04-12-2025T13:49:15
test,r1,729.3643157049258,1764852559.8787081,1764852559.9386034,1764852559.985,1764852559.9955983,04-12-2025T13:49:19
test,r1,727.865597284472,1764852564.8708074,1764852564.917961,1764852564.990,1764852565.0020833,04-12-2025T13:49:24
test,r1,728.0041121545153,1764852569.923534,1764852569.9702084,1764852569.994,1764852570.0063314,04-12-2025T13:49:29
test,r1,727.9858726726646,1764852574.8823113,1764852574.9282124,1764852574.998,1764852575.0109131,04-12-2025T13:49:34
test,r1,728.0242086211231,1764852579.9077938,1764852579.980316,1764852580.003,1764852580.0149083,04-12-2025T13:49:39
test,r1,727.9414820340002,1764852584.9290736,1764852584.99918,1764852585.008,1764852585.0193188,04-12-2025T13:49:44
test,r1,728.0401502516252,1764852589.952493,1764852590.0193994,1764852590.112,1764852590.1299174,04-12-2025T13:49:49
test,r1,728.2026688400896,1764852594.914027,1764852594.961274,1764852595.017,1764852595.0287647,04-12-2025T13:49:54
test,r1,728.0659807836349,1764852599.9213963,1764852599.9671519,1764852600.022,1764852600.034285,04-12-2025T13:49:59
test,r1,728.0404180037117,1764852604.8994222,1764852604.94553,1764852605.025,1764852605.0385666,04-12-2025T13:50:04
test,r1,727.905411670286,1764852609.969517,1764852610.0324624,1764852610.128,1764852610.1401014,04-12-2025T13:50:09
test,r1,727.3554460829032,1764852615.1829636,1764852615.2442787,1764852615.332,1764852615.344999,04-12-2025T13:50:15
test,r1,728.6973636219135,1764852619.9329522,1764852619.9806638,1764852620.035,1764852620.0463786,04-12-2025T13:50:19
test,r1,727.9775681895296,1764852624.9564774,1764852625.0017567,1764852625.039,1764852625.0512016,04-12-2025T13:50:24
test,r1,728.0538913946876,1764852629.9557858,1764852630.0019803,1764852630.041,1764852630.0534303,04-12-2025T13:50:29
test,r1,728.1360737861777,1764852634.951096,1764852634.995747,1764852635.045,1764852635.0568757,04-12-2025T13:50:34
test,r1,727.9071366543567,1764852639.9616725,1764852640.0229719,1764852640.049,1764852640.0616198,04-12-2025T13:50:39
test,r1,728.3316104007417,1764852644.9975934,1764852645.0615985,1764852645.153,1764852645.1643975,04-12-2025T13:50:44
test,r1,727.7795875734093,1764852649.967278,1764852650.014921,1764852650.056,1764852650.0680337,04-12-2025T13:50:49
test,r1,728.152755270453,1764852654.8918908,1764852654.9489298,1764852654.959,1764852654.9721694,04-12-2025T13:50:54
test,r1,727.8472913719816,1764852659.985569,1764852660.0399976,1764852660.063,1764852660.0748663,04-12-2025T13:50:59
test,r1,728.0773044397051,1764852665.0054777,1764852665.0496483,1764852665.067,1764852665.0796537,04-12-2025T13:51:05
test,r1,728.0533123348417,1764852669.9878159,1764852670.050874,1764852670.072,1764852670.0844278,04-12-2025T13:51:09
test,r1,728.0088997479348,1764852674.9962509,1764852675.05648,1764852675.076,1764852675.0887895,04-12-2025T13:51:14
test,r1,728.2284956783654,1764852679.9872594,1764852680.0334754,1764852680.080,1764852680.0937736,04-12-2025T13:51:19
test,r1,727.9229344474251,1764852684.9854364,1764852685.030516,1764852685.085,1764852685.096468,04-12-2025T13:51:24
test,r1,729.32358447906,1764852689.9851148,1764852690.0312457,1764852690.089,1764852690.1015925,04-12-2025T13:51:29
test,r1,729.415069014772,1764852694.9585068,1764852695.0216875,1764852695.092,1764852695.1049435,04-12-2025T13:51:34
test,r1,729.3745493748746,1764852699.9705982,1764852700.0339243,1764852700.096,1764852700.1090727,04-12-2025T13:51:39
test,r1,729.6186001553712,1764852705.0029473,1764852705.0653975,1764852705.100,1764852705.113223,04-12-2025T13:51:45
test,r1,729.3581419223063,1764852709.9863386,1764852710.033452,1764852710.105,1764852710.1178818,04-12-2025T13:51:49
test,r1,729.5122894615224,1764852714.973725,1764852715.020756,1764852715.110,1764852715.1226308,04-12-2025T13:51:54
test,r1,729.4465222318398,1764852720.0075135,1764852720.0550258,1764852720.113,1764852720.1248856,04-12-2025T13:52:00
test,r1,729.6093903728229,1764852724.950245,1764852725.0504158,1764852725.116,1764852725.1294968,04-12-2025T13:52:04
test,r1,729.3464945099262,1764852730.0136063,1764852730.088098,1764852730.120,1764852730.1320293,04-12-2025T13:52:10
test,r1,729.520387714203,1764852734.9958758,1764852735.062678,1764852735.124,1764852735.1352274,04-12-2025T13:52:14
test,r1,729.4790202832652,1764852740.0167332,1764852740.0634406,1764852740.128,1764852740.140199,04-12-2025T13:52:20
test,r1,729.5857861614445,1764852745.0233295,1764852745.0697007,1764852745.133,1764852745.1444533,04-12-2025T13:52:25
test,r1,729.3248126645838,1764852750.0522525,1764852750.0964925,1764852750.136,1764852750.1476212,04-12-2025T13:52:30
test,r1,729.551335913443,1764852755.037876,1764852755.0987363,1764852755.139,1764852755.1520243,04-12-2025T13:52:35
test,r1,729.5370661584025,1764852760.0124943,1764852760.0719776,1764852760.143,1764852760.1548848,04-12-2025T13:52:40
test,r1,729.789280493837,1764852764.9738498,1764852765.018498,1764852765.047,1764852765.0589755,04-12-2025T13:52:44
test,r1,729.3044791822958,1764852770.057317,1764852770.1029186,1764852770.152,1764852770.1642613,04-12-2025T13:52:50
test,r1,729.3158788261128,1764852775.0693007,1764852775.1143844,1764852775.157,1764852775.169294,04-12-2025T13:52:55
test,r1,729.7331503362111,1764852780.0247939,1764852780.0715208,1764852780.161,1764852780.1735601,04-12-2025T13:53:00
test,r1,729.2801135151276,1764852785.0441182,1764852785.1057217,1764852785.166,1764852785.1787443,04-12-2025T13:53:05
test,r1,729.5214897775396,1764852790.0211961,1764852790.0809917,1764852790.171,1764852790.1825523,04-12-2025T13:53:10
test,r1,729.7698710859113,1764852795.0209627,1764852795.0675113,1764852795.074,1764852795.0866363,04-12-2025T13:53:15
test,r1,729.1815562558527,1764852800.03944,1764852800.0955224,1764852800.178,1764852800.189956,04-12-2025T13:53:20
test,r1,729.5955709421213,1764852805.0180254,1764852805.0741522,1764852805.082,1764852805.095053,04-12-2025T13:53:25
test,r1,729.7479499939516,1764852810.0253239,1764852810.0793858,1764852810.085,1764852810.0979536,04-12-2025T13:53:30
test,r1,729.3201921433495,1764852815.0457437,1764852815.107527,1764852815.188,1764852815.2006214,04-12-2025T13:53:35
test,r1,729.4363903083033,1764852820.043751,1764852820.1049392,1764852820.191,1764852820.203266,04-12-2025T13:53:40
test,r1,729.3687921557312,1764852825.0520015,1764852825.0981357,1764852825.195,1764852825.208606,04-12-2025T13:53:45
test,r1,729.6217374742197,1764852830.0296335,1764852830.076517,1764852830.098,1764852830.109677,04-12-2025T13:53:50
