1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
13.187058575492493,17.685345869538793,18.69280445996897,17.31254582496945,22.940249672912397,21.2762574864305,18.661051445845757,17.188015714481253,15.867019059014073,14.08392259367914,13.348915188390857,13.961850761248273,13.519436518934086,13.668145385465404,13.385482209607877,13.508115546410568,13.334089872837293,12.084742452080246,11.662438559498723,11.411173377415967,9.68010380384622,9.257010082078756,11.550848488728843,13.694060672739964
