1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.23626428312245124,0.336896886973856,0.3143064126205129,0.24875508797873438,0.2653480356218591,0.2925887357728258,0.30165953860540656,0.31623247795061954,0.3236312922962574,0.3091620372211863,0.2944080097006395,0.31158597589956755,0.29988068637036125,0.3026022514889571,0.29639403882348203,0.2980940694387829,0.29627100305278015,0.2822770182396573,0.27377095005363106,0.26603604358772737,0.23653202276890042,0.22642469809712376,0.2725234956273317,0.30650959923559534
