1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
41.15519736169217,43.69380561579719,38.500237372579384,32.81761460467102,26.3402181440918,31.451423824071014,36.96702313853748,42.1743942722223,46.8085760894972,50.657307836816294,50.87950488365994,51.20726570919244,51.04708548228748,51.07116880514094,51.057894066531404,50.92076505041654,51.08636765728068,53.828563403178556,54.055747774310866,53.94533550440021,56.22038322017596,56.405709351666665,54.43699467017524,51.59397839197029
