1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2283.8434545006703,2284.0919618202984,2279.4299518424205,2275.262987180925,2268.424198178315,2272.870385115883,2278.182946721586,2283.048455797402,2287.508381845787,2291.6492538227526,2292.21412757049,2292.160300517479,2292.2722823101935,2292.217177913104,2292.3504712592076,2292.1688180055053,2292.401401020071,2295.450013305634,2295.878024247256,2295.916476131244,2298.8674642302813,2299.3107153715923,2296.275544767108,2292.6556013080117
