1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
3.8820776936547077,4.079824691014522,3.869041174701721,3.9540845760061387,3.907869020122078,3.94098839104754,3.9665790158361602,3.996355885647759,4.211936878102108,4.306012663103502,4.185965649090193,4.318893270362167,4.317439015188739,4.208523734644658,4.148467615481877,4.0654813547361215,3.794732909114771,4.268497943054072,4.383304847394143,4.362162685244343,4.08242668936623,4.337792981342361,4.428550925833122,4.427567255130185
