1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2249.26673955887,2249.291701759572,2248.890352826923,2249.17175288935,2248.9097775524824,2249.0785233487168,2248.8849046643536,2248.9877548197182,2249.0686609806767,2249.281307848397,2249.249610117149,2249.1299278536258,2249.130057019574,2249.1624888073675,2249.2652481823525,2249.473349039383,2249.2598137247396,2249.172256175044,2249.199615767541,2249.3095187977124,2249.26441160158,2249.2512114012925,2249.242649820795,2249.4102415153534
