1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1.9511161913776363,1.9760783920794296,1.5747294594305714,1.8561295218577243,1.5941541849898186,1.762899981224578,1.5692812968607939,1.6721314522255142,1.7530376131840342,1.9656844809040734,1.9339867496567393,1.8143044861331674,1.8144336520813482,1.8468654398753017,1.9496248148598596,2.1577256718901623,1.9441903572469812,1.8566328075511649,1.8839924000487969,1.9938954302199505,1.9487882340878997,1.935588033800002,1.9270264533029717,2.094618147860686
