1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
49.74041363039298,51.564624910683555,59.29923233365504,53.05792058366829,59.20656048651245,55.267567262333706,60.437412425276314,58.1585949782227,58.37929997721262,54.35023919582874,53.79831293940298,57.99144890697829,57.97430732204496,56.116074036321436,53.00373546164479,46.92570242939378,48.766081729306244,56.50383736104695,57.01890546880802,54.29112634967523,52.26397477843169,55.378506025406935,56.48629798830981,52.691443694420016
