router_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
r1,0.3061499077330154,0.31511214114880204,0.272129686251219,0.14216107685717816,0.16383100468192424,0.2864966777083282,0.18860237739067998,0.15216434405647306,0.1728162347635589,0.14017181610518037,0.346207239952264,0.1746427539025035,0.14216052351730468,0.1658202549631369,0.2375556520439659,0.23580519828442448,0.19660568293215874,0.25588301074549236,0.142160476286449,0.2122618626840449,0.2074261118332288,0.1265159741824391,0.15454595971391427,0.14017182315012633
r2,0.9719720654577486,1.017505591868371,0.9726070034201939,0.9297779701959143,0.8848809459581162,0.916063696617357,0.9606275902923471,1.0046122810662155,1.046948372828865,1.0950123339298443,1.0999391649974086,1.1002105259051405,1.0999745710214484,1.1002214414227183,1.1003915884178923,1.1003915605364227,1.099955062037452,1.1376082843441964,1.1445073616049513,1.1442819663004684,1.1815321509054684,1.188162761259946,1.1497443656414816,1.1058636630795036
r3,0.9864039271054708,1.0314950612178109,0.9860935154470098,0.9423869801336195,0.8980474927519708,0.9299014841139979,0.974044773868286,1.0180896382688616,1.0619388884906584,1.1081517701976509,1.1131740953956069,1.1132456362305447,1.1141943438959743,1.1128989565264646,1.112556587861377,1.1142817870709223,1.113389523564365,1.1517238636141656,1.1568784043597589,1.1584790073649174,1.1955248357453456,1.2004317816977164,1.1631510188491347,1.11977197665135
r4,0.49942005775221787,0.6118722990490113,0.523965576910868,0.6175536945169995,0.6389046570232892,0.6940091606371936,0.5210994396893796,0.6088990785167994,0.7182039715209072,0.6175537721253477,0.5247910777125071,0.6085895178472356,0.6389046575046962,0.5073782476743531,0.5955486741788008,0.6223397015520788,0.2819358892503345,0.6204442606905047,0.6175536818705325,0.6351104328044812,0.3787425019452826,0.5004776297883495,0.6389046596288779,0.7395548702480141
r5,0.5070499168783869,0.5905214079251238,0.5075703562712306,0.6480470296026937,0.6389046577305777,0.7016389373404621,0.5210994387183376,0.6175536854758121,0.7273464181239717,0.6302500547134997,0.38211137779369153,0.6240361471070202,0.6175536776307098,0.5287292272728479,0.6140878300173398,0.6009887189424603,0.3921114041846039,0.5990933671762946,0.6175536810972204,0.5073782532581532,0.5105164181947117,0.638904654413551,0.6175536793135308,0.7309002651638963
r6,0.1829314829281259,0.07482151897033873,0.06280605360340985,0.05088691043489746,0.03870001946452817,0.047632963950547946,0.05968872805249248,0.07189028037242906,0.08380857661867935,0.09697405030743766,0.0978238358414103,0.09764837702867624,0.0979737392918878,0.09769392525691956,0.09784252787416392,0.09787973648025172,0.09779998862586581,0.10812557713055071,0.11011451831946317,0.10997556807529918,0.12018327163079334,0.12186009136408416,0.11128024986710727,0.09909712920523361
r7,1.118131735606255,1.103839597730527,1.11424539267243,1.3222048543024272,1.3222049197067776,1.1145173719706634,1.3222048345954676,1.2125905437394096,1.2120294104981184,1.3451229707454786,1.101854071032406,1.3222048364767431,1.322204919249316,1.3222048340579846,1.1024151129798412,0.9926631072922731,1.1028467513304605,1.1028385236597131,1.3222049232724515,1.2120294160904308,1.1192010889369044,1.3222048344139097,1.3222049219997132,1.322204922001191
r8,0.4057511464536532,0.3452108223952024,0.4232466102924235,0.4983073476899733,0.5086373608207424,0.36727457942606634,0.4360541979521315,0.36384360959323203,0.3952816148195808,0.3735669492512699,0.32376454495351936,0.3945349329736416,0.45390804719885125,0.3936839205152296,0.36124351311549674,0.40703771060327654,0.39374746387333914,0.3864508198572878,0.4412495071382949,0.3741289861310122,0.3335193879163256,0.41618758780376197,0.39908085226437606,0.4147998483997952
r9,0.18380465612595742,0.07467040701413907,0.06269258291357005,0.05066419197899563,0.03860437177718268,0.04776300898909369,0.0598924972128998,0.07198390479906891,0.08393959428062203,0.09636311566943334,0.09768231249239534,0.0978745850457301,0.09775053734489347,0.09776000864502521,0.09786478406527976,0.09772077344021568,0.09778879913120875,0.10842097452488986,0.10977199574371355,0.10988835966099941,0.12036650339211974,0.12200674756209651,0.11105545929730454,0.09898069570714085
rg,0.10381171677057921,0.07162735540575227,0.05974769462923746,0.04767809797360201,0.03557770036353247,0.04508507718499288,0.05708042535988511,0.06928663077721353,0.08113669606083818,0.09351521349489644,0.09498315044598371,0.095005156380779,0.09474509387918317,0.09496117772181378,0.09491864254351867,0.09479685751784928,0.09506154179086934,0.10530939050948973,0.1071425309474705,0.10677559160228611,0.11776336113820207,0.11908653308282169,0.10815344906831115,0.09599518751414848
ru,0.19013062456453156,0.05736775360701074,0.0467627456020665,0.0366396914805307,0.026139331193547832,0.03446328861744519,0.04462933559588578,0.05519599295479338,0.06563785011702805,0.07604422001732303,0.07712033565194076,0.07697437694689313,0.07704014777176837,0.07690534107254621,0.0773830871656429,0.07699538827138497,0.0772315849262526,0.0861991979051453,0.08742371001521576,0.08744133638936091,0.09689027249648063,0.0979601202779179,0.08850950750682784,0.07807047642846499
