router_id,saving_ea_vs_nea
r1,-0.12049503326360365
r2,0.10828262265349112
r3,0.10726979854192044
r4,0.6970226660851865
r5,0.7034963147004036
r6,-1.5031668785543835
r7,1.5800601841070665
r8,0.43895321582136887
r9,-1.5707390608357856
rg,-0.0055688785986097375
ru,2.2404996786161452e-05
