router_id,power_avg
r1,0.20322490795365886
r2,1.0646996799628947
r3,1.078177306267624
r4,0.5817398962682526
r5,0.5863125251810887
r6,0.09314329669560806
r7,1.2156822455983705
r8,0.40043797339327014
r9,0.09313795278391564
rg,0.087051844673469
ru,0.07479815485733354
