router_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
r1,703.7131182098365,703.6919618617908,703.6466030327803,703.6023672490027,703.5577621703645,703.5957478318851,703.6414240693122,703.6862272654198,703.7322324557052,703.7755766258725,703.7800825550854,703.7795802091646,703.7797920231811,703.7796328397864,703.7792364192537,703.7800397400332,703.7793437421839,703.8205969733418,703.8248510494204,703.8249796114238,703.8627852305132,703.8711588716118,703.8270239891652,703.7821937955526
r2,703.0625773934253,703.0770401880555,702.988916333412,703.0040211073582,703.0524518106091,703.1008821916281,702.9946304460631,703.0040210779489,703.0381980710922,703.0857777452056,702.9958401108147,703.004021383954,703.0040213909851,703.0524513447858,703.0139383553009,703.0585937846076,703.0817296399174,703.0040213807893,703.0040207926136,703.061264514146,702.9814680502113,703.0040208297345,703.0381980595577,703.1517393760628
r3,703.0500663026805,703.1999177397429,702.9571159227247,703.291019576342,703.0503221783388,703.114664303315,702.9571158441536,702.9807748644172,702.9571159178581,703.0539768938173,703.1042838579033,702.9769014294433,702.976901102806,702.9609896646772,703.1027448900398,703.2651613872704,703.0292052741855,702.9571159762455,702.9769013911077,703.0292053132833,703.0055464212716,702.957115971913,702.9807748266791,703.1048340613598
r4,69.66961035431017,69.66148758029976,69.6488487606493,69.63755927723737,69.62466826221724,69.63356698769043,69.64576943889634,69.65833618091474,69.67047925735368,69.68287728975416,69.68470722398358,69.68477395536353,69.68466714247278,69.6846754235239,69.68469018303323,69.68472072575027,69.68453004170985,69.69529516971335,69.6969479049328,69.69700140557008,69.70727632588817,69.70960363676035,69.69845235123485,69.68546589573721
r5,69.6699449586849,69.66154730293552,69.64904346751295,69.63691094953518,69.62464103015212,69.63360692339991,69.64579514643479,69.65827847996265,69.67071020101675,69.68286156249526,69.68462998456862,69.68483737264107,69.6844993247673,69.68462914254079,69.68482441290121,69.6845005907493,69.68462587682757,69.69537812312002,69.69671136567945,69.69697339923765,69.7073379038905,69.70932510945522,69.69826447738366,69.68609149737102
r6,70.60139359592881,70.56849429399544,70.69046123641549,70.68646789958979,70.78311852737177,70.68729339014394,70.78585635072335,70.7826377530689,70.77136013648389,70.58332384990727,70.59563482554645,70.87894120624885,70.87893859607233,70.77093754704102,70.62632841761335,70.6639803846701,70.57301243973424,70.78311851844738,70.88039669899193,70.67511487309329,70.7695011747427,70.78191342859887,70.772081860287,70.77093885734506
r7,69.77136729861782,69.66129438968306,69.6488687773569,69.63678567941008,69.62457313095278,69.63366203419862,69.64596486592826,69.65839543101751,69.67063527866742,69.68309929374705,69.68469636936238,69.68465087570046,69.68467536012894,69.68473953459466,69.68463833472482,69.68483340172129,69.68500502674296,69.69522667495384,69.69689462946688,69.69706795328928,69.70733557369628,69.70931209127298,69.69820059415878,69.68600838664084
r8,69.68138366463413,69.66116844749305,69.64881249317996,69.63675787135371,69.62447299405157,69.63378363567394,69.64599841835319,69.65843426681809,69.6707063023058,69.6832515736201,69.68461722158331,69.68467485318699,69.68465548878105,69.68462061494893,69.68463899271055,69.6846732337249,69.68456866396794,69.6953331896464,69.69696883678084,69.69691256032529,69.70746093926252,69.70934587892117,69.69814281886245,69.6859511698413
r9,70.78311590457336,70.58985893336799,70.8782168752024,70.78199364416916,70.87821689709271,70.66365561121354,70.87893874441487,70.87893862429407,70.6633588760952,70.80195118378285,70.66335648992828,70.8789386203779,70.78270580911574,70.7823942118479,70.55687755754673,70.77420707243701,70.69254134728396,70.8782289953044,70.87821688258565,70.66389916670032,70.77021326257523,70.72095187172197,70.77135755985758,70.8789411547785
rg,69.69297509355816,69.66105178265772,69.64883303204944,69.63657505365428,69.62409663989745,69.63416821539772,69.64617427874843,69.65852425770159,69.67094054889844,69.6833755191709,69.6859875406662,69.68477105881887,69.68459101052396,69.68460039768974,69.68467869056597,69.68466189604018,69.68464067783411,69.6948256361774,69.69788868618757,69.6969678859797,69.70755366196853,69.70943970114303,69.6980278378419,69.68586698528127
ru,69.81079039002076,69.6778907442128,69.66725012620883,69.65717410193503,69.64686756966218,69.65484018000389,69.66534533456662,69.675725836181,69.68610315710386,69.69658306946853,69.69779396070386,69.69748421267461,69.69774769861355,69.69786688807376,69.69756276071415,69.69794778039845,69.69755929616105,69.70704926837205,69.70815169304228,69.70803611498563,69.71714994731916,69.71851098682367,69.70905784220015,69.69877370226276
