router_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
r1,-232.1484456498052,-215.987764932754,-249.22944127455074,-537.3905003336874,-425.8565813560175,-213.96586834347136,-401.1485180864587,-550.5999954295771,-499.47284882099615,-670.0054161527696,-213.06003458850657,-520.314404699791,-662.1989188203094,-553.3500928968307,-355.8891190306608,-359.61399408294886,-450.89846645717904,-339.40038071428916,-693.8950606801458,-431.7646548504207,-462.3878162013308,-828.667568867302,-631.6774513649681,-674.7261334017417
r2,66.13148633703709,66.22571028931766,73.72716514708328,70.89238351542777,63.94239129783631,59.882998163819224,72.80470110711336,73.06063429504084,70.88555869922499,67.8183676429093,76.13911591376201,75.40139128411164,75.39611401213602,70.99979775546824,74.50421680624578,70.44607623003105,68.33100275600114,76.2100467376837,76.35350369450423,71.34625711435714,79.00326720811762,77.22231861466791,73.48861477115736,62.16943476899738
r3,66.54952406687804,53.48419363873024,75.96511643456819,39.41872140250428,63.22993087079124,57.57025710630705,75.66781773577101,74.39661890482782,77.68172669952517,69.87169011000871,65.48838451670902,76.93303915638748,76.95270939293077,78.35561181688384,65.60755652576557,51.084914143450725,72.2383071510093,79.42158799583855,77.80303481340407,73.31882434834412,76.12455063278904,80.25656425581383,77.58972583833265,65.64259733757592
r4,82.65607206248526,87.17113341564284,87.43095650491989,91.16384885496892,93.47681029227563,92.71253303690297,87.95275244478631,87.62604770068813,87.81850819060764,83.82553959272734,80.61782508978258,83.27564754394155,84.0859129933793,79.95891140350273,82.92349759902811,83.65371418400052,63.98516606320934,81.89944247365018,81.54709316937362,82.04877446611734,67.18482191417677,74.70169896988877,81.92828145692498,86.14374666821983
r5,82.85106534032926,86.69717945298046,86.98659861645814,91.67967025159729,93.48107266073836,92.78608683773143,87.94781916446576,87.8088039978039,87.93987306688157,84.15386686588133,73.4007698467467,83.67945937655776,83.56288227296453,80.77695774120104,83.41717451869596,83.10961790091295,74.08017823623064,81.24051616491263,81.58539582666005,77.53508378449357,75.64297646239974,80.22650033381301,81.33390157042027,85.89408123960665
r6,-456.7651665708822,-1217.2673948155393,-1663.4708003081864,-2068.6777009349066,-3001.351688410464,-2218.5594140164435,-1915.3914644855122,-1568.8527664103653,-1318.0712334464808,-931.6461222792672,-935.2691616947407,-1227.258501771923,-1222.8481276167806,-1116.0865925114626,-966.4417814939048,-1004.5039588911957,-912.3903216681277,-1010.0275531521883,-1078.3204417551765,-893.1479072260972,-887.3307144562881,-883.9305016792474,-968.641597600385,-1098.8682685157614
r7,83.14369671026684,92.89726806693758,94.07875897845231,95.92392531690977,96.84757572398416,95.44462801655749,95.22969193632616,93.77334671443177,92.76060004632333,92.55029660178639,90.76059616662974,92.3038207993293,92.30196949339347,92.29711540255053,90.7705626091672,89.73047563799442,90.74092528862258,89.81400717706204,91.37781100531261,90.57973926307015,88.88100156074553,90.4386623087984,91.27903926578094,92.20115105913419
r8,75.72683995972909,77.32591131999651,84.42575744570736,89.19084133252171,91.82561923994625,86.14426398275045,85.52854687345129,79.23854498575768,77.78513861422928,73.13559608765102,68.58143250129002,74.20258507157494,77.58126344777703,74.16059682458014,71.83507813251165,74.99538947291882,74.17796079813051,70.90492647997729,74.14755247423065,69.52454232050212,62.65107688325075,69.6168643331583,71.12169658896423,75.155215039573
r9,-552.9872938596872,-1248.5450516279484,-1966.1487538961314,-2266.7579463576835,-3255.3765620658255,-2162.7568479028496,-2063.950327967542,-1700.463274899277,-1187.192332541763,-1165.0652905582258,-1006.0975194091764,-1224.188261154794,-1127.421339213791,-1126.983685788135,-895.2330782732531,-1119.0982285025266,-1034.7378253890993,-1094.7265244868834,-1080.011367436086,-883.7295920030075,-886.4192898907346,-832.7820304318569,-970.1524380963517,-1209.3929992822118
rg,-3.253852527429209,-5.080364357558283,-5.522959208725117,-6.525971452824169,-7.683023040578006,-7.314264055761585,-5.795956757529657,-4.982390207135631,-4.952575610075669,-4.357375560657798,-5.4945467464925315,-4.189673457786478,-4.285625630684052,-4.058209304791981,-4.1873243214141,-4.303456898759257,-3.9907194372172827,-3.542655628510266,-4.629962143469426,-4.127158364204113,-3.4007217303825352,-3.8355902420579207,-3.780639629289605,-4.256777089830713
ru,-0.02964321153732464,0.14017287088865116,0.24811209165066986,0.18830447447388518,-0.4775708862539435,0.6572595234880263,-0.2522877301373444,0.1332730925585938,0.21039331104135248,0.08489163511049003,-0.0910530514943618,0.12155850944473258,-0.13518433156023665,-0.4656924515683373,0.5475758334304234,-0.4532576585603127,0.35696975331721736,-0.2861579224722239,-0.1424995508165743,0.00986494154035871,0.3547619399288186,0.05363211793000099,0.062219236344068396,-0.12786037164060945
