1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
4.652654883447568,4.258024981411779,4.219281774669454,4.353944126764688,4.237502927887434,4.132183021727329,4.2993246547718655,4.44660575492162,4.348151919757797,4.558966324018797,4.40794185732328,4.785886894751272,4.6895066646251,4.6138493266872445,4.346470731581633,4.809631714579908,4.423073743725666,4.772501623288633,4.904261647986331,4.593734515211651,4.789940208516356,4.747010095133746,4.735893934405539,4.963116599410412
