router_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
r1,703.002395957676,703.0113581910917,702.9683757361942,702.8384071268001,702.8600770546249,702.9827427276513,702.8848484273336,702.8484103939994,702.8690622847065,702.8364178660481,703.0424532898952,702.8708888038454,702.8384065734602,702.8620663049061,702.9338017019869,702.9320512482274,702.8928517328751,702.9521290606884,702.8384065262294,702.908507912627,702.9036721617762,702.8227620241254,702.8507920096569,702.8364178730931
r2,703.7053569670933,703.7508904935039,703.7059919050557,703.6631628718314,703.6182658475936,703.6494485982529,703.6940124919279,703.7379971827017,703.7803332744644,703.8283972355654,703.8333240666329,703.8335954275407,703.833359472657,703.8336063430582,703.8337764900534,703.833776462172,703.833339963673,703.8709931859797,703.8778922632405,703.877666867936,703.914917052541,703.9215476628955,703.883129267277,703.839248564715
r3,703.7065134215462,703.7516045556586,703.7062030098878,703.6624964745744,703.6181569871927,703.6500109785547,703.694154268309,703.7381991327096,703.7820483829314,703.8282612646384,703.8332835898364,703.8333551306713,703.8343038383367,703.8330084509672,703.8326660823021,703.8343912815117,703.8334990180051,703.8718333580549,703.8769878988005,703.8785885018057,703.9156343301861,703.9205412761385,703.8832605132899,703.8398814710921
r4,70.08241135714034,70.19486359843714,70.106956876299,70.20054499390513,70.22189595641142,70.27700046002532,70.1040907390775,70.19189037790493,70.30119527090903,70.20054507151347,70.10778237710063,70.19158081723536,70.22189595689282,70.09036954706248,70.17853997356693,70.2053310009402,69.86492718863846,70.20343556007863,70.20054498125866,70.21810173219261,69.96173380133341,70.08346892917648,70.221895959017,70.32254616963614
r5,70.09004121662589,70.17351270767263,70.09056165601874,70.2310383293502,70.22189595747808,70.28463023708797,70.10409073846584,70.20054498522332,70.31033771787148,70.213241354461,69.9651026775412,70.20702744685453,70.20054497737821,70.11172052702035,70.19707912976484,70.18398001868997,69.97510270393211,70.1820846669238,70.20054498084473,70.09036955300566,70.09350771794222,70.22189595416106,70.20054497906104,70.3138915649114
r6,69.76582630322157,69.65771633926379,69.64570087389686,69.63378173072834,69.62159483975798,69.630527784244,69.64258354834594,69.65478510066588,69.66670339691213,69.67986887060088,69.68071865613486,69.68054319732212,69.68086855958533,69.68058874555037,69.68073734816761,69.6807745567737,69.68069480891931,69.691020397424,69.69300933861291,69.69287038836875,69.70307809192424,69.70475491165753,69.69417507016055,69.68199194949868
r7,70.70102335769153,70.6867312198158,70.6971370147577,70.9050964763877,70.90509654179205,70.69740899405593,70.90509645668074,70.79548216582468,70.79492103258339,70.92801459283075,70.68474569311768,70.90509645856201,70.90509654133459,70.90509645614326,70.68530673506511,70.57555472937754,70.68573837341573,70.68573014574498,70.90509654535772,70.7949210381757,70.70209271102217,70.90509645649918,70.90509654408498,70.90509654408646
r8,69.98864618594385,69.9281058618854,70.00614164978262,70.08120238718017,70.09153240031094,69.95016961891626,70.01894923744233,69.94673864908343,69.97817665430978,69.95646198874147,69.90665958444372,69.97742997246384,70.03680308668905,69.97657896000543,69.9441385526057,69.98993275009347,69.97664250336354,69.96934585934748,70.02414454662849,69.95702402562121,69.91641442740652,69.99908262729396,69.98197589175457,69.99769488788999
r9,69.76669951067433,69.65756526156251,69.64558743746194,69.63355904652737,69.62149922632555,69.63065786353746,69.64278735176127,69.65487875934744,69.666834448829,69.6792579702178,69.68057716704077,69.6807694395941,69.68064539189326,69.6806548631934,69.68075963861365,69.68061562798859,69.68068365367958,69.69131582907326,69.69266685029208,69.69278321420937,69.70326135794049,69.70490160211047,69.69395031384568,69.68187555025551
rg,69.68959721338825,69.65741285202343,69.64553319124691,69.63346359459128,69.6213631969812,69.63087057380267,69.64286592197756,69.65507212739489,69.66692219267851,69.67930071011257,69.68076864706366,69.68079065299845,69.68053059049686,69.68074667433949,69.6807041391612,69.68058235413552,69.68084703840854,69.69109488712716,69.69292802756515,69.69256108821996,69.70354885775588,69.7048720297005,69.69393894568599,69.68178068413182
ru,69.81073402919752,69.67797115824,69.66736615023505,69.65724309611352,69.64674273582654,69.65506669325043,69.66523274022887,69.67579939758778,69.68624125475002,69.69664762465031,69.69772374028493,69.69757778157988,69.69764355240476,69.69750874570553,69.69798649179863,69.69759879290437,69.69783498955924,69.70680260253813,69.7080271146482,69.70804474102235,69.71749367712947,69.7185635249109,69.70911291213982,69.69867388106145
